Site Code,Direction,Posted Speed,Month,Days of Data,Observed Vehicles, 0 to 5 MPH Vehicle Count,5 to 10 MPH Vehicle Count,10 to 15 MPH Vehicle Count,15 to 20 MPH Vehicle Count,20 to 25 MPH Vehicle Count,25 to 30 MPH Vehicle Count,30 to 35 MPH Vehicle Count,35 to 40 MPH Vehicle Count,40 to 45 MPH Vehicle Count,45 to 50 MPH Vehicle Count,50 to 55 MPH Vehicle Count,55 to 60 MPH Vehicle Count,60 to 65 MPH Vehicle Count,65 to 70 MPH Vehicle Count,70 to 75 MPH Vehicle Count,75 to 80 MPH Vehicle Count,80 to 85 MPH Vehicle Count,85 to 90 MPH Vehicle Count,90 to 95 MPH Vehicle Count,Average Speed,Percent >= 5 MPH Over Limit,Percent >= 10 MPH Over Limit,>=5 MPH Over Limit Peak Hour,>=10 MPH Over Limit Peak Hour,85th Percentile Speed
P6,NB,60,Mar,30,"1,513,041",2,321,"1,295","2,682","3,721","4,804","7,120","11,750","19,748","38,573","102,748","252,586","430,101","395,038","179,685","46,958","10,871","3,129","1,909",63,42.1%,16.0%,0400 - 0500,0400 - 0500,70
P6,SB,60,Mar,30,"1,581,357",5,444,"1,246","2,372","3,791","6,099","10,766","17,379","29,108","49,808","93,135","220,556","405,873","424,482","229,444","64,670","16,021","3,838","2,320",63,46.8%,20.0%,1800 - 1900,1800 - 1900,72
P7C,NB,70,Jan,30,"93,637",0,0,1,2,13,75,110,231,342,558,905,"2,226","16,487","16,691","28,401","22,563","3,869",813,350,71,29.5%,5.4%,1500 - 1600,1500 - 1600,78
P7C,SB,70,Jan,31,"93,915",0,0,0,1,8,21,40,80,211,487,913,"2,459","16,161","18,719","29,253","21,721","3,208",504,129,71,27.2%,4.1%,1500 - 1600,1500 - 1600,78
P7C,NB,70,Feb,29,"104,337",0,0,0,0,15,33,110,230,288,410,489,"1,833","16,757","16,524","32,313","28,473","5,275","1,174",413,72,33.9%,6.6%,1500 - 1600,1500 - 1600,78
P7C,SB,70,Feb,29,"101,213",0,0,0,2,7,6,28,77,201,309,542,"1,344","15,232","17,863","31,511","27,829","5,094",928,240,72,33.7%,6.2%,1600 - 1700,1500 - 1600,78
P7C,NB,70,Mar,30,"100,930",0,0,0,3,5,9,37,97,132,236,392,"2,716","20,330","17,360","28,398","24,079","5,235","1,336",565,71,30.9%,7.1%,1500 - 1600,1700 - 1800,78
P7C,SB,70,Mar,30,"95,036",0,0,0,2,1,7,21,45,126,201,313,"1,138","17,165","19,703","26,848","23,095","4,996","1,038",337,71,31.0%,6.7%,1500 - 1600,1600 - 1700,78
P8,NB,70,Jan,31,"740,365",86,120,39,15,6,6,6,17,64,233,"1,388","15,252","106,412","123,192","223,751","205,991","52,857","9,699","1,231",72,36.4%,8.6%,1600 - 1700,1600 - 1700,79
P8,SB,70,Jan,31,"738,516",134,110,33,9,1,7,45,241,"1,287","5,343","18,883","55,829","115,986","157,399","231,923","130,184","18,289","2,458",355,69,20.5%,2.9%,1500 - 1600,1500 - 1600,77
P8,NB,70,Feb,26,"687,855",126,133,48,14,3,4,8,12,61,215,"1,005","12,315","92,297","109,949","214,497","198,576","49,107","8,446","1,039",72,37.4%,8.5%,1600 - 1700,1600 - 1700,79
P8,SB,70,Feb,26,"690,838",110,121,26,15,7,43,83,246,"1,251","5,005","16,314","43,101","92,553","133,527","225,643","146,108","23,108","3,134",443,70,25.0%,3.9%,1600 - 1700,1500 - 1600,77
P8,NB,70,Mar,29,"604,247",82,111,34,16,5,2,10,22,45,172,982,"12,378","98,241","102,595","170,988","165,360","43,384","8,503","1,317",72,36.2%,8.8%,1600 - 1700,1600 - 1700,79
P8,SB,70,Mar,29,"593,814",81,83,27,9,3,9,28,168,904,"4,382","15,527","44,871","93,843","103,500","179,104","123,773","22,848","4,005",649,70,25.5%,4.6%,1600 - 1700,1600 - 1700,77
P9,NB,70,Jan,31,"274,630",0,0,0,1,16,81,252,556,"1,520","3,526","9,299","27,340","58,913","66,163","68,744","30,893","6,033","1,001",292,67,13.9%,2.7%,1500 - 1600,1500 - 1600,75
P9,SB,70,Jan,31,"277,666",0,0,0,2,18,55,213,575,"1,383","3,054","7,217","19,650","48,889","68,444","80,262","39,134","7,438","1,019",313,68,17.3%,3.2%,1600 - 1700,1500 - 1600,76
P9,NB,70,Feb,29,"291,912",0,0,0,0,6,5,16,43,191,862,"4,895","21,830","58,954","72,064","81,250","41,289","8,550","1,488",469,69,17.7%,3.6%,1600 - 1700,1600 - 1700,76
P9,SB,70,Feb,29,"293,882",0,0,0,1,4,3,15,23,64,426,"2,502","12,266","44,333","71,579","96,079","53,224","11,184","1,706",473,70,22.7%,4.5%,1600 - 1700,1600 - 1700,77
P9,NB,70,Mar,30,"167,372",0,0,0,3,4,4,4,8,94,409,"2,365","12,270","38,165","38,163","45,386","23,879","5,251",983,384,69,18.2%,4.0%,1700 - 1800,1700 - 1800,76
P9,SB,70,Mar,30,"162,822",0,0,0,1,4,3,8,27,65,297,"1,453","7,534","27,093","37,446","49,597","30,853","6,899","1,173",369,70,24.1%,5.2%,1600 - 1700,1600 - 1700,77
R001,NB,70,Jan,31,"1,258,574",215,296,108,124,368,444,456,649,"1,211","3,442","12,963","47,642","174,839","325,765","419,723","234,205","31,123","4,052",949,70,21.5%,2.9%,1400 - 1500,1400 - 1500,77
R001,SB,70,Jan,31,"1,269,988",259,373,95,20,14,43,91,271,"1,058","4,325","17,839","72,234","200,930","346,832","429,372","174,778","18,287","2,587",580,69,15.5%,1.7%,1400 - 1500,1400 - 1500,75
R001,NB,70,Feb,29,"1,315,351",198,314,99,25,4,6,23,94,284,"1,344","7,525","37,082","164,434","331,958","457,469","271,318","37,237","4,864","1,073",71,23.9%,3.3%,1500 - 1600,1400 - 1500,77
R001,SB,70,Feb,29,"1,319,953",266,336,111,27,9,11,17,80,373,"1,995","11,546","57,692","179,259","335,186","478,402","225,328","25,107","3,437",771,70,19.3%,2.2%,1600 - 1700,1600 - 1700,76
R001,NB,70,Mar,30,"1,029,050",170,228,80,151,379,470,603,436,349,951,"4,834","23,566","117,415","235,518","341,278","248,388","45,916","6,768","1,550",71,29.4%,5.3%,1500 - 1600,1600 - 1700,78
R001,SB,70,Mar,30,"1,022,807",270,278,111,27,15,8,10,36,228,"1,313","8,088","41,709","134,044","231,304","365,866","203,743","29,667","5,004","1,086",71,23.4%,3.5%,1600 - 1700,1700 - 1800,77
R003E,EB,60,Jan,31,"721,226",278,383,87,31,30,72,214,404,898,"3,399","21,372","119,609","294,135","217,236","52,779","8,350","1,394",375,180,64,38.9%,8.7%,1600 - 1700,1500 - 1600,69
R003E,WB,60,Jan,31,"714,801",167,268,371,537,633,716,"1,251","3,535","11,360","25,985","70,512","186,069","268,564","117,229","22,362","3,986",866,262,128,60,20.3%,3.9%,1500 - 1600,1300 - 1400,67
R003E,EB,60,Feb,29,"732,839",331,388,101,19,6,4,8,50,176,"1,014","9,748","84,801","291,349","257,361","72,407","12,375","2,005",503,193,65,47.1%,11.9%,0700 - 0800,0700 - 0800,69
R003E,WB,60,Feb,29,"730,279",202,532,997,759,486,506,918,"2,080","5,636","14,247","49,272","168,139","296,961","150,654","31,548","5,664","1,155",373,150,62,26.0%,5.3%,1500 - 1600,1500 - 1600,68
R003E,EB,60,Mar,30,"600,733",212,278,78,14,3,3,6,21,109,666,"6,007","56,398","225,862","222,934","70,309","14,377","2,541",680,235,65,51.8%,14.7%,0700 - 0800,1600 - 1700,70
R003E,WB,60,Mar,30,"599,110",128,204,76,18,40,71,144,352,"1,154","5,284","25,820","118,164","253,959","147,804","36,378","7,411","1,473",475,155,63,32.3%,7.7%,1600 - 1700,1500 - 1600,68
R003N,NB,60,Jan,31,"467,946",8,21,99,301,"1,888","6,480","33,606","93,111","156,476","132,159","37,567","5,726",462,36,6,0,0,0,0,43,0.0%,0.0%,0500 - 0600,2200 - 2300,49
R003N,SB,60,Jan,31,"466,565",74,113,20,2,32,165,986,"6,466","34,355","97,247","152,499","121,264","40,663","11,083","1,058",193,157,102,86,53,2.7%,0.3%,0500 - 0600,1800 - 1900,59
R003N,NB,60,Feb,29,"469,860",11,33,3,1,74,"1,940","21,456","77,400","153,253","153,647","52,215","8,778",968,75,5,1,0,0,0,44,0.0%,0.0%,1900 - 2000,1900 - 2000,50
R003N,SB,60,Feb,29,"469,163",62,134,29,3,17,70,614,"4,745","25,370","81,161","144,317","138,875","56,666","15,097","1,822",143,26,10,2,54,3.6%,0.4%,0600 - 0700,0500 - 0600,60
R003N,NB,60,Mar,30,"382,266",12,16,15,4,62,841,"10,466","45,238","113,876","137,064","61,113","11,841","1,539",161,16,1,1,0,0,46,0.0%,0.0%,1700 - 1800,1600 - 1700,51
R003N,SB,60,Mar,30,"381,905",72,120,24,3,18,58,297,"2,268","13,243","51,375","110,042","121,770","61,200","18,472","2,646",231,47,10,9,55,5.6%,0.8%,0600 - 0700,0500 - 0600,62
R003W,EB,60,Jan,25,"206,883",27,37,3,6,38,68,113,231,540,"1,479","5,885","29,205","83,685","70,687","12,398","2,149",247,74,11,64,41.4%,7.2%,1200 - 1300,1200 - 1300,69
R003W,WB,60,Jan,25,"200,035",46,65,21,6,19,30,61,255,"1,031","3,681","14,989","54,888","84,712","36,271","3,469",388,64,28,11,61,20.1%,2.0%,1500 - 1600,1600 - 1700,66
R003W,EB,60,Feb,29,"264,941",36,46,5,4,4,11,4,12,69,434,"3,190","26,488","106,358","101,615","22,048","3,991",509,91,26,65,48.4%,10.1%,0700 - 0800,1200 - 1300,69
R003W,WB,60,Feb,29,"260,075",54,90,25,9,8,12,37,160,918,"3,219","12,621","56,405","113,449","65,080","6,939",848,137,54,10,62,28.1%,3.1%,1600 - 1700,1500 - 1600,68
R003W,EB,60,Mar,30,"219,987",28,31,7,2,5,4,19,24,58,312,"2,204","19,570","86,482","84,844","20,786","4,646",768,173,24,65,50.6%,12.0%,0700 - 0800,1600 - 1700,70
R003W,WB,60,Mar,30,"215,538",34,46,20,11,3,7,29,128,685,"2,142","8,251","40,200","92,489","61,804","8,283","1,145",181,61,19,63,33.2%,4.5%,1600 - 1700,1500 - 1600,68
R008,EB,60,Jan,31,"98,235",0,0,2,3,36,256,991,"3,072","12,380","29,908","31,276","14,705","4,598",837,139,20,10,2,0,50,1.0%,0.2%,1300 - 1400,1300 - 1400,57
R008,WB,60,Jan,31,"97,263",0,1,1,0,40,187,837,"3,288","16,373","29,236","24,656","15,629","6,099",821,78,8,6,2,1,50,0.9%,0.1%,1400 - 1500,0400 - 0500,58
R008,EB,60,Feb,27,"96,818",0,0,1,4,19,97,547,"1,946","10,109","29,180","32,648","16,229","4,888",968,146,28,6,1,1,51,1.2%,0.2%,1500 - 1600,1100 - 1200,57
R008,WB,60,Feb,27,"96,182",0,0,0,1,7,62,363,"2,348","14,670","28,668","25,397","16,694","6,771","1,084",94,14,4,2,3,51,1.2%,0.1%,0600 - 0700,0400 - 0500,58
R008,EB,60,Mar,30,"88,098",2,3,2,6,34,133,617,"2,085","9,536","26,729","28,647","14,525","4,491","1,079",171,21,10,4,3,51,1.5%,0.2%,1500 - 1600,1800 - 1900,57
R008,WB,60,Mar,30,"87,837",1,1,1,13,29,42,239,"1,749","11,929","25,546","22,895","16,552","7,299","1,377",138,19,4,1,2,51,1.8%,0.2%,1600 - 1700,0400 - 0500,59
R014,EB,70,Jan,31,"202,791",17,23,7,7,20,52,211,456,871,"1,477","2,504","6,676","34,832","33,640","61,613","49,908","8,655","1,466",356,71,29.8%,5.2%,1500 - 1600,1500 - 1600,78
R014,WB,70,Jan,31,"203,259",17,7,3,2,2,24,125,344,580,"1,105","2,161","5,463","29,986","38,789","60,030","55,026","8,465",941,189,71,31.8%,4.7%,1300 - 1400,1200 - 1300,78
R014,EB,70,Feb,29,"227,729",26,25,7,8,5,28,89,181,489,869,"1,429","4,834","34,809","33,699","71,227","65,392","12,217","1,890",505,72,35.1%,6.4%,1500 - 1600,1400 - 1500,78
R014,WB,70,Feb,29,"226,202",21,23,4,4,1,26,71,156,263,499,970,"2,767","28,300","37,844","67,507","73,537","12,415","1,489",305,72,38.8%,6.3%,1600 - 1700,1300 - 1400,79
R014,EB,70,Mar,30,"216,292",25,15,8,13,49,114,159,325,625,908,"1,557","4,982","38,637","37,192","61,584","55,419","11,736","2,340",604,71,32.4%,6.8%,1500 - 1600,1700 - 1800,78
R014,WB,70,Mar,30,"211,469",20,22,7,3,3,14,98,118,243,427,920,"2,731","32,329","41,405","57,986","61,050","11,842","1,823",428,72,35.5%,6.7%,1300 - 1400,1300 - 1400,78
R019,NB,70,Jan,29,"868,770",103,151,47,13,3,7,16,22,108,495,"3,641","32,519","152,926","196,246","270,056","170,288","36,088","4,982","1,059",70,24.5%,4.8%,1500 - 1600,1500 - 1600,77
R019,SB,70,Jan,29,"856,788",174,200,53,27,26,31,21,44,173,861,"5,553","36,582","153,004","194,859","256,001","167,631","36,312","4,361",875,70,24.4%,4.8%,1600 - 1700,1500 - 1600,77
R019,NB,70,Feb,29,"946,193",129,163,53,10,1,2,8,21,61,309,"2,604","27,988","149,929","203,233","303,776","205,787","44,515","6,318","1,286",71,27.3%,5.5%,1600 - 1700,1600 - 1700,78
R019,SB,70,Feb,29,"941,000",176,215,84,23,10,18,17,49,78,449,"2,645","24,239","138,770","192,657","291,317","222,520","58,481","7,926","1,326",72,30.8%,7.2%,1600 - 1700,1600 - 1700,78
R019,NB,70,Mar,29,"726,569",68,107,37,8,2,7,33,63,163,489,"2,483","26,151","138,518","151,824","213,599","148,295","37,053","6,255","1,414",71,26.6%,6.2%,1600 - 1700,1600 - 1700,78
R019,SB,70,Mar,29,"703,745",120,469,272,226,124,96,85,135,139,397,"1,769","19,406","122,377","140,088","199,992","159,384","48,578","8,425","1,663",71,31.0%,8.3%,1600 - 1700,1700 - 1800,78
R020,NB,60,Jan,31,"99,465",0,1,0,5,25,60,237,641,"1,579","3,378","8,775","24,187","45,358","12,960","1,758",346,104,26,25,60,15.3%,2.3%,1500 - 1600,1500 - 1600,65
R020,SB,60,Jan,30,"96,122",0,2,0,1,12,121,669,903,"1,118","2,330","7,541","25,640","43,074","13,183","1,239",185,64,26,14,60,15.3%,1.6%,1400 - 1500,1400 - 1500,65
R020,NB,60,Feb,29,"102,092",3,1,1,1,18,49,159,458,"1,126","2,237","6,682","23,672","50,105","15,101","1,940",368,105,45,21,61,17.2%,2.4%,1600 - 1700,1600 - 1700,66
R020,SB,60,Feb,29,"101,147",9,6,6,5,18,109,668,918,811,"1,637","5,429","23,520","48,871","17,274","1,490",268,70,22,16,61,18.9%,1.8%,0700 - 0800,0700 - 0800,66
R020,NB,60,Mar,30,"102,907",0,1,6,6,29,84,195,522,"1,170","2,478","7,609","24,684","48,433","15,137","1,946",417,116,45,29,61,17.2%,2.5%,1700 - 1800,1700 - 1800,66
R020,SB,60,Mar,30,"97,039",0,0,0,6,19,131,786,"1,068","1,148","1,860","5,471","21,928","47,231","15,481","1,512",278,76,30,14,61,17.9%,2.0%,1700 - 1800,1700 - 1800,66
R021,EB,35,Jan,31,"610,928",212,638,"1,671","3,752","19,520","87,637","252,633","197,619","41,875","4,436",682,147,57,24,12,7,3,3,0,34,7.7%,0.9%,1100 - 1200,1000 - 1100,39
R021,WB,35,Jan,31,"596,967",241,"1,259","4,411","11,200","31,596","104,830","236,716","164,955","35,940","4,714",802,170,60,31,18,14,5,4,1,33,7.0%,1.0%,1000 - 1100,0900 - 1000,38
R021,EB,35,Feb,29,"615,337",196,612,"1,637","2,862","12,500","71,297","259,139","215,636","45,552","4,727",845,198,79,41,10,4,2,0,0,34,8.4%,1.0%,1000 - 1100,1300 - 1400,39
R021,WB,35,Feb,29,"592,165",205,771,"3,338","7,630","18,213","82,126","242,447","188,834","41,743","5,522",930,225,89,42,18,17,5,7,3,34,8.2%,1.2%,0900 - 1000,0900 - 1000,39
R021,EB,35,Mar,30,"498,578",181,442,"1,144","1,218","6,088","40,921","186,999","198,768","54,354","6,861","1,155",237,115,52,25,7,5,5,1,35,12.6%,1.7%,1700 - 1800,1400 - 1500,40
R021,WB,35,Mar,30,"478,659",75,434,"2,090","4,227","8,142","46,165","178,482","181,047","49,115","7,161","1,242",265,107,53,20,16,10,5,3,35,12.1%,1.9%,0800 - 0900,0800 - 0900,40
R023,NB,55,Jan,27,"132,673",2,10,35,82,82,143,296,763,"2,968","13,166","49,203","54,685","10,251",802,109,45,14,12,5,55,8.5%,0.7%,1500 - 1600,1200 - 1300,59
R023,SB,55,Jan,27,"133,961",12,17,7,28,94,159,349,547,"1,572","8,970","46,226","61,515","12,932","1,232",197,56,29,13,6,55,10.8%,1.1%,1400 - 1500,0400 - 0500,59
R023,NB,55,Feb,29,"170,343",2,2,30,72,71,50,154,546,"3,378","15,896","62,722","72,402","13,783","1,021",134,47,22,7,4,55,8.8%,0.7%,1500 - 1600,1200 - 1300,59
R023,SB,55,Feb,29,"169,378",4,11,6,9,46,117,119,292,"1,515","9,849","58,293","80,810","16,506","1,438",241,68,34,13,7,56,10.8%,1.1%,1300 - 1400,0500 - 0600,59
R023,NB,55,Mar,30,"139,347",3,3,13,68,68,46,105,376,"2,344","10,862","45,920","63,213","14,764","1,287",172,58,25,14,6,55,11.7%,1.1%,1500 - 1600,1100 - 1200,60
R023,SB,55,Mar,30,"136,767",7,16,5,15,43,84,84,125,847,"6,320","42,587","67,491","16,931","1,743",286,116,40,22,5,56,14.0%,1.6%,1500 - 1600,0400 - 0500,60
R034,NB,60,Jan,31,"2,784,772",922,"1,960","2,679","9,060","33,991","89,701","134,657","131,812","142,968","196,764","342,733","507,372","551,559","401,985","187,233","40,161","7,048","1,613",554,56,22.9%,8.5%,1100 - 1200,1100 - 1200,68
R034,SB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R034,NB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R034,SB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R034,NB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R034,SB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R036,EB,60,Jan,31,"1,778,150",286,502,427,"1,051","4,236","10,943","17,610","17,271","21,704","40,829","115,820","381,891","713,987","393,495","52,340","4,300",843,406,209,61,25.4%,3.3%,1400 - 1500,1400 - 1500,67
R036,WB,60,Jan,31,"1,723,976",358,598,538,"1,459","6,783","20,012","33,467","47,208","69,311","94,439","180,227","374,505","572,587","271,980","43,867","5,400",857,269,111,58,18.7%,2.9%,1300 - 1400,1100 - 1200,66
R036,EB,60,Feb,29,"1,786,949",308,519,379,774,"1,805","2,608","2,454","2,981","6,601","15,735","71,995","350,228","788,716","469,338","65,279","5,481","1,093",443,212,62,30.3%,4.1%,1400 - 1500,1100 - 1200,68
R036,WB,60,Feb,29,"1,732,065",297,647,660,"1,698","3,718","7,089","13,539","24,493","45,799","74,900","155,354","372,004","643,771","325,904","54,009","6,664","1,065",309,145,60,22.4%,3.6%,1300 - 1400,1300 - 1400,67
R036,EB,60,Mar,30,"1,513,008",257,387,175,200,266,319,408,743,"1,844","6,599","36,551","241,174","669,416","464,206","80,234","7,884","1,540",528,277,64,36.7%,6.0%,1600 - 1700,1700 - 1800,68
R036,WB,60,Mar,30,"1,453,788",268,503,392,712,"1,287","2,381","4,574","8,287","16,390","32,768","91,655","292,161","598,953","327,573","64,110","9,466","1,601",495,212,62,27.8%,5.2%,1600 - 1700,1500 - 1600,68
R037,EB,60,Jan,31,"21,531",0,1,2,3,11,70,380,"1,315","3,338","4,942","5,502","4,167","1,472",273,44,9,2,0,0,50,1.5%,0.3%,1500 - 1600,1200 - 1300,58
R037,WB,60,Jan,31,"21,236",0,1,1,8,34,117,537,"1,816","4,368","5,597","4,790","2,838",946,152,23,8,0,0,0,48,0.9%,0.1%,1500 - 1600,1300 - 1400,56
R037,EB,60,Feb,29,"22,313",0,1,4,3,6,30,98,346,"1,353","3,248","5,758","6,937","3,690",722,87,26,3,0,1,55,3.8%,0.5%,1400 - 1500,1400 - 1500,62
R037,WB,60,Feb,29,"22,209",0,2,3,4,10,45,145,535,"1,929","4,382","6,156","5,805","2,635",473,68,11,5,0,1,53,2.5%,0.4%,0800 - 0900,0700 - 0800,60
R037,EB,60,Mar,30,"14,845",0,0,0,8,1,16,24,129,533,"1,491","3,387","4,920","3,342",798,153,31,8,2,2,56,6.7%,1.3%,1500 - 1600,1100 - 1200,63
R037,WB,60,Mar,30,"14,893",0,0,3,2,5,27,50,144,621,"1,914","3,751","4,603","2,938",686,112,23,10,3,1,56,5.6%,1.0%,1400 - 1500,1700 - 1800,63
R038,EB,60,Jan,29,"79,795",4,24,106,421,"1,237","2,326","3,395","4,198","5,440","8,554","16,062","22,345","12,469","2,822",305,74,7,3,3,52,4.0%,0.5%,0900 - 1000,0900 - 1000,61
R038,WB,60,Jan,29,"78,114",3,11,19,129,600,"1,284","1,912","3,207","4,810","8,974","15,409","22,979","14,548","3,727",418,69,8,4,3,54,5.4%,0.6%,1500 - 1600,1100 - 1200,62
R038,EB,60,Feb,28,"77,676",4,4,4,20,162,418,"1,023","1,479","2,253","6,088","16,730","27,952","16,977","4,044",423,75,14,6,0,56,5.9%,0.7%,1600 - 1700,1200 - 1300,63
R038,WB,60,Feb,28,"76,527",3,4,4,14,86,340,609,816,"1,720","5,414","14,417","27,386","19,807","5,183",557,135,24,7,1,57,7.7%,0.9%,1300 - 1400,2000 - 2100,64
R038,EB,60,Mar,30,"51,013",2,4,3,10,35,103,229,518,821,"1,972","6,843","17,162","16,986","5,342",787,141,39,13,3,59,12.4%,1.9%,1500 - 1600,1600 - 1700,65
R038,WB,60,Mar,30,"48,676",0,5,1,5,46,187,279,258,464,"1,171","3,943","12,849","19,391","8,372","1,365",252,63,22,3,61,20.7%,3.5%,1400 - 1500,1600 - 1700,67
R039,EB,70,Jan,28,"425,835",268,323,398,572,977,"1,327","2,103","2,496","3,809","6,619","13,706","36,144","73,486","87,047","123,497","61,603","9,862","1,328",270,67,17.2%,2.7%,1500 - 1600,1500 - 1600,76
R039,WB,70,Jan,28,"420,519",46,50,23,22,59,78,175,460,"1,180","2,469","5,014","9,768","23,925","57,074","127,510","112,671","55,393","19,052","5,550",74,45.8%,19.0%,1500 - 1600,1500 - 1600,82
R039,EB,70,Feb,29,"498,350",139,264,413,340,297,367,546,760,"1,318","2,692","7,726","29,630","77,332","96,926","164,558","94,483","17,738","2,329",492,70,23.1%,4.1%,1500 - 1600,1500 - 1600,77
R039,WB,70,Feb,29,"492,676",60,95,17,12,15,74,309,581,689,992,"1,950","4,862","16,872","53,379","153,215","148,962","75,924","27,084","7,584",75,52.7%,22.4%,1500 - 1600,1500 - 1600,82
R039,EB,70,Mar,30,"418,910",105,66,32,31,37,67,101,166,347,"1,077","4,882","25,616","71,623","71,464","133,371","87,339","18,963","2,924",699,70,26.2%,5.4%,1500 - 1600,1500 - 1600,78
R039,WB,70,Mar,30,"409,951",33,57,19,10,5,12,31,73,151,257,736,"2,196","11,430","42,047","127,492","126,860","66,166","24,897","7,479",76,55.0%,24.0%,1600 - 1700,1600 - 1700,83
R040N,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
R040N,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
R040N,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
R040N,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
R040N,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
R040N,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
R040W,EB,60,Jan,31,"26,266",0,2,6,35,87,293,815,"1,178","1,622","2,788","5,538","8,793","4,155",762,137,37,12,6,0,54,3.6%,0.7%,0800 - 0900,0900 - 1000,61
R040W,WB,60,Jan,31,"26,075",4,4,6,38,103,272,655,"1,263","2,075","3,669","6,702","7,412","3,342",454,56,12,7,1,0,52,2.0%,0.3%,1500 - 1600,1600 - 1700,60
R040W,EB,60,Feb,29,"28,057",0,1,4,27,66,154,545,871,"1,004","2,049","5,517","10,579","5,774","1,170",228,52,11,5,0,56,5.2%,1.1%,0800 - 0900,0700 - 0800,63
R040W,WB,60,Feb,29,"28,487",3,1,1,29,167,469,618,895,"1,512","2,956","6,700","9,531","4,773",719,86,21,2,4,0,54,2.9%,0.4%,1300 - 1400,1600 - 1700,61
R040W,EB,60,Mar,30,"18,402",0,1,1,6,16,70,223,355,349,950,"2,949","7,536","4,619","1,037",209,56,13,9,3,57,7.2%,1.6%,0700 - 0800,0700 - 0800,63
R040W,WB,60,Mar,30,"18,904",1,2,1,5,20,52,116,317,703,"1,555","4,087","6,615","4,457",797,127,38,7,2,2,56,5.1%,0.9%,1600 - 1700,1600 - 1700,63
R041,NB,60,Jan,31,"61,984",0,0,1,28,371,"1,034",880,510,823,"1,626","5,272","18,752","24,295","7,128","1,079",153,20,9,3,59,13.5%,2.0%,1400 - 1500,1600 - 1700,65
R041,SB,60,Jan,31,"61,203",4,7,2,1,12,75,269,532,921,"1,981","5,982","18,400","24,027","7,575","1,182",184,40,5,4,60,14.7%,2.3%,1400 - 1500,1300 - 1400,65
R041,NB,60,Feb,28,"63,978",0,0,3,29,493,"1,369","1,148",476,548,"1,014","3,808","17,510","27,037","8,884","1,411",216,21,11,0,59,16.5%,2.6%,1500 - 1600,1600 - 1700,66
R041,SB,60,Feb,28,"64,330",2,4,2,3,4,19,91,201,454,"1,058","4,249","17,296","28,742","10,243","1,639",257,45,18,3,61,19.0%,3.0%,1300 - 1400,1500 - 1600,66
R041,NB,60,Mar,30,"60,751",0,0,1,23,434,"1,347",974,407,469,922,"3,384","16,054","26,262","8,788","1,397",240,31,14,4,60,17.2%,2.8%,1700 - 1800,1600 - 1700,66
R041,SB,60,Mar,30,"59,619",3,4,1,2,5,28,128,223,416,861,"3,488","15,284","27,375","9,742","1,699",275,66,11,8,61,19.8%,3.5%,1500 - 1600,1500 - 1600,66
R042,EB,70,Jan,31,"161,144",1,5,20,14,21,17,70,139,299,783,"2,190","6,858","25,225","37,730","49,030","32,123","5,532",843,244,70,24.0%,4.1%,1500 - 1600,1500 - 1600,77
R042,WB,70,Jan,31,"155,984",0,0,0,2,14,55,41,73,160,568,"1,789","7,030","29,536","34,815","46,490","28,629","5,554",986,242,70,22.7%,4.3%,1400 - 1500,1300 - 1400,77
