Site Code,Direction,Posted Speed,Month,Days of Data,Observed Vehicles, 0 to 5 MPH Vehicle Count,5 to 10 MPH Vehicle Count,10 to 15 MPH Vehicle Count,15 to 20 MPH Vehicle Count,20 to 25 MPH Vehicle Count,25 to 30 MPH Vehicle Count,30 to 35 MPH Vehicle Count,35 to 40 MPH Vehicle Count,40 to 45 MPH Vehicle Count,45 to 50 MPH Vehicle Count,50 to 55 MPH Vehicle Count,55 to 60 MPH Vehicle Count,60 to 65 MPH Vehicle Count,65 to 70 MPH Vehicle Count,70 to 75 MPH Vehicle Count,75 to 80 MPH Vehicle Count,80 to 85 MPH Vehicle Count,85 to 90 MPH Vehicle Count,90 to 95 MPH Vehicle Count,Average Speed,Percent >= 5 MPH Over Limit,Percent >= 10 MPH Over Limit,>=5 MPH Over Limit Peak Hour,>=10 MPH Over Limit Peak Hour,85th Percentile Speed
P13,SB,60,Jul,31,"73,776",0,4,8,61,81,37,70,238,"1,083","4,277","13,739","26,270","22,996","4,361",382,104,38,17,10,58,6.7%,0.7%,1700 - 1800,1500 - 1600,64
P13,NB,60,Aug,30,"76,511",0,0,10,65,107,56,89,138,579,"2,541","8,621","20,184","31,566","10,910","1,262",267,76,28,12,60,16.4%,2.2%,0600 - 0700,0600 - 0700,65
P13,SB,60,Aug,30,"77,596",0,0,10,112,198,112,531,"1,251","2,208","5,866","14,612","25,775","22,077","4,236",432,113,35,13,15,57,6.2%,0.8%,1700 - 1800,1600 - 1700,63
P13,NB,60,Sep,30,"70,783",0,0,10,47,101,70,51,133,434,"2,392","7,804","18,290","29,489","10,289","1,290",270,69,29,15,60,16.9%,2.4%,0700 - 0800,0600 - 0700,66
P13,SB,60,Sep,30,"72,189",0,3,4,84,174,76,88,391,"1,296","4,707","13,428","24,484","22,586","4,306",417,99,30,10,6,58,6.7%,0.8%,1600 - 1700,1600 - 1700,64
P14,NB,60,Jul,31,"60,022",0,9,30,2,8,16,19,37,79,186,765,"4,168","27,456","23,229","3,308",513,118,46,33,65,45.4%,6.7%,1600 - 1700,1500 - 1600,69
P14,SB,60,Jul,31,"60,903",0,4,10,15,27,6,15,53,144,551,"2,245","11,791","35,124","9,782",933,135,29,20,19,62,17.9%,1.9%,1600 - 1700,1600 - 1700,66
P14,NB,60,Aug,30,"60,017",0,1,20,41,49,40,16,33,67,164,872,"4,486","26,901","23,004","3,487",609,140,55,32,65,45.5%,7.2%,1700 - 1800,1700 - 1800,69
P14,SB,60,Aug,30,"60,747",0,0,7,52,50,53,67,152,257,735,"2,574","11,864","33,841","9,989",917,126,26,16,21,62,18.3%,1.8%,1600 - 1700,1700 - 1800,66
P14,NB,60,Sep,30,"57,328",0,0,22,25,50,29,38,70,121,222,922,"4,167","25,313","22,215","3,307",586,166,45,30,65,46.0%,7.2%,1600 - 1700,1500 - 1600,69
P14,SB,60,Sep,30,"57,348",0,0,0,16,56,28,62,117,237,647,"2,486","11,630","32,171","9,026",711,103,30,10,18,62,17.3%,1.5%,1600 - 1700,1700 - 1800,66
P15,NB,60,Jul,31,"119,545",0,1,6,5,3,8,20,25,99,450,"1,997","10,852","52,384","41,640","9,229","2,097",525,135,69,65,44.9%,10.1%,1600 - 1700,1600 - 1700,69
P15,SB,60,Jul,22,"84,498",0,0,1,2,1,7,9,23,54,198,932,"6,559","29,708","35,427","9,103","1,798",430,131,115,66,55.6%,13.7%,1600 - 1700,1700 - 1800,70
P15,NB,60,Aug,27,"108,539",0,0,0,3,6,3,4,21,108,378,"1,721","9,686","46,172","38,404","9,154","2,143",530,137,69,65,46.5%,11.1%,1600 - 1700,1600 - 1700,69
P15,SB,60,Aug,30,"119,677",0,0,0,0,2,7,24,48,87,308,"1,474","8,967","41,468","50,219","13,452","2,735",556,184,146,66,56.2%,14.3%,1600 - 1700,1600 - 1700,70
P15,NB,60,Sep,14,"58,151",0,0,1,0,0,2,5,13,50,201,942,"5,659","25,591","19,772","4,579","1,011",240,62,23,65,44.2%,10.2%,1700 - 1800,1700 - 1800,69
P15,SB,60,Sep,30,"119,709",0,0,1,0,2,0,9,27,56,235,"1,220","8,824","41,436","50,165","13,910","2,818",671,194,141,66,56.7%,14.8%,1600 - 1700,1700 - 1800,70
P17,NB,65,Jul,31,"39,167",0,0,17,43,179,59,36,27,91,219,"1,002","4,058","11,923","13,447","6,060","1,448",368,120,70,65,20.6%,5.1%,1600 - 1700,1800 - 1900,72
P17,SB,65,Jul,31,"35,517",0,0,3,22,120,126,35,24,51,206,900,"2,745","9,208","13,602","6,409","1,512",391,96,67,66,23.9%,5.8%,0500 - 0600,0500 - 0600,72
P17,NB,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P17,SB,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P17,NB,65,Sep,25,"31,628",0,0,8,26,103,47,17,41,133,403,"1,330","4,375","9,494","9,498","4,547","1,114",334,83,75,65,19.5%,5.1%,1700 - 1800,1700 - 1800,72
P17,SB,65,Sep,25,"28,708",0,0,2,17,76,77,24,12,36,162,771,"2,758","7,795","10,345","5,009","1,193",262,90,79,66,23.1%,5.7%,0500 - 0600,0500 - 0600,72
P18,NB,50,Jul,31,"63,940",0,0,1,9,31,159,325,954,"3,105","12,139","27,195","16,314","3,117",490,81,13,5,1,1,53,31.3%,5.8%,1600 - 1700,1800 - 1900,58
P18,SB,50,Jul,31,"61,559",0,2,11,43,104,272,671,"1,338","3,122","10,987","25,093","15,826","3,387",545,111,26,11,4,6,52,32.4%,6.6%,1500 - 1600,1800 - 1900,58
P18,NB,50,Aug,30,"64,153",0,1,4,6,24,121,393,"1,005","3,324","12,760","27,288","15,743","2,968",412,76,20,4,4,0,52,30.0%,5.4%,1600 - 1700,1700 - 1800,58
P18,SB,50,Aug,30,"60,543",0,2,17,64,100,207,562,"1,275","3,187","11,483","24,989","14,850","3,159",497,109,26,11,5,0,52,30.8%,6.3%,1500 - 1600,1700 - 1800,58
P18,NB,50,Sep,27,"44,593",0,0,4,5,42,160,254,556,"1,949","7,689","18,281","12,293","2,795",454,87,21,3,0,0,53,35.1%,7.5%,1500 - 1600,1500 - 1600,59
P18,SB,50,Sep,27,"43,729",0,4,12,41,101,196,419,901,"1,963","6,974","17,479","12,037","2,999",473,98,19,8,5,0,53,35.8%,8.2%,1500 - 1600,1500 - 1600,59
P19,EB,60,Jul,31,"743,837",180,350,198,52,18,22,32,83,335,"2,518","21,457","130,356","276,164","221,721","72,098","14,367","2,649",905,332,64,42.0%,12.1%,1400 - 1500,1800 - 1900,69
P19,WB,60,Jul,31,"776,966",381,644,391,92,20,16,34,127,811,"5,785","43,433","189,926","299,457","174,597","48,498","9,785","2,063",652,254,63,30.4%,7.9%,0500 - 0600,0500 - 0600,68
P19,EB,60,Aug,11,"266,001",0,0,0,0,0,4,11,23,85,732,"5,399","35,193","89,168","88,447","36,942","8,065","1,381",360,191,65,50.9%,17.6%,1400 - 1500,1700 - 1800,71
P19,WB,60,Aug,11,"282,987",0,0,0,1,1,1,5,32,149,"1,563","11,456","49,186","97,297","84,062","31,036","6,379","1,277",336,206,64,43.6%,13.9%,1600 - 1700,1600 - 1700,70
P19,EB,60,Sep,30,"698,521",0,0,0,1,6,7,19,85,395,"2,374","18,754","103,254","237,417","222,375","90,386","18,886","3,304",812,446,65,48.1%,16.3%,1500 - 1600,1700 - 1800,70
P19,WB,60,Sep,30,"743,872",0,12,50,130,195,296,258,474,"1,380","6,595","33,078","128,407","251,189","218,021","81,901","17,193","3,249",886,558,64,43.3%,14.0%,1600 - 1700,1600 - 1700,70
P20,EB,60,Jul,31,"954,084",295,506,391,437,449,294,199,171,279,"1,171","8,512","71,879","272,636","353,303","187,780","44,905","8,259","1,978",640,67,62.6%,25.5%,1600 - 1700,1700 - 1800,73
P20,WB,60,Jul,31,"1,002,974",331,703,261,222,425,589,778,963,"1,278","3,662","26,892","145,429","326,347","306,321","148,349","32,632","5,341","1,835",616,65,49.4%,18.8%,1700 - 1800,1800 - 1900,71
P20,EB,60,Aug,30,"918,828",274,552,541,432,232,178,185,205,385,"1,287","9,131","73,140","263,993","337,405","178,892","42,183","7,541","1,710",562,67,61.8%,25.1%,1600 - 1700,1700 - 1800,73
P20,WB,60,Aug,30,"971,465",172,257,116,97,239,284,406,522,"1,152","4,020","28,502","141,398","308,571","293,524","150,148","34,014","5,615","1,792",636,65,50.0%,19.8%,1700 - 1800,1700 - 1800,72
P20,EB,60,Sep,28,"819,582",264,420,388,289,253,226,193,229,391,"1,369","9,763","70,020","237,929","292,455","158,513","38,037","6,796","1,543",504,66,60.7%,25.1%,1600 - 1700,1700 - 1800,73
P20,WB,60,Sep,28,"870,460",135,241,201,231,378,494,511,607,"1,138","4,119","26,550","126,476","275,576","259,085","135,489","31,831","5,217","1,618",563,65,49.8%,20.1%,1700 - 1800,1700 - 1800,72
P21,NB,45,Jul,31,"196,469",0,0,0,22,263,"2,228","15,865","58,868","70,001","38,917","8,797","1,213",196,55,13,10,5,4,12,42,5.2%,0.8%,1800 - 1900,2000 - 2100,47
P21,SB,45,Jul,31,"177,570",1,66,209,699,"2,241","6,036","14,981","35,102","57,217","43,507","14,070","2,772",479,101,52,15,8,7,7,42,9.9%,1.9%,1700 - 1800,1900 - 2000,49
P21,NB,45,Aug,30,"195,611",0,1,3,20,318,"2,230","15,954","60,352","69,691","37,532","8,062","1,138",216,46,21,6,5,4,12,41,4.9%,0.7%,1800 - 1900,0600 - 0700,47
P21,SB,45,Aug,30,"173,474",2,60,249,722,"2,353","5,951","14,572","34,024","55,761","42,410","13,850","2,841",478,99,50,17,11,14,10,42,10.0%,2.0%,1700 - 1800,1800 - 1900,49
P21,NB,45,Sep,30,"183,700",0,0,4,22,297,"2,848","15,408","57,690","66,097","32,682","7,328","1,052",174,61,12,5,3,6,11,41,4.7%,0.7%,1800 - 1900,2000 - 2100,47
P21,SB,45,Sep,30,"164,180",2,51,242,698,"2,134","5,803","14,477","34,167","52,874","38,388","12,435","2,362",393,77,29,17,11,14,6,42,9.3%,1.8%,1800 - 1900,1800 - 1900,49
P22,NB,60,Jul,31,"14,240",0,0,0,18,33,77,346,826,763,671,"1,368","2,765","4,392","2,272",513,129,53,11,3,58,20.9%,5.0%,0700 - 0800,0700 - 0800,67
P22,SB,60,Jul,31,"14,422",0,0,13,54,106,659,825,297,425,"1,052","1,990","3,225","3,864","1,504",322,55,15,6,10,55,13.3%,2.8%,1600 - 1700,1600 - 1700,65
P22,NB,60,Aug,30,"13,512",0,0,10,11,31,72,291,830,722,665,"1,218","2,572","4,154","2,215",529,135,37,12,8,58,21.7%,5.3%,0700 - 0800,0700 - 0800,67
P22,SB,60,Aug,30,"13,847",0,0,10,52,93,614,772,307,468,"1,008","1,952","3,042","3,643","1,472",303,75,23,6,7,55,13.6%,3.0%,1600 - 1700,1800 - 1900,65
P22,NB,60,Sep,29,"13,256",0,0,1,17,24,62,356,749,785,603,"1,108","2,438","4,154","2,220",552,131,41,7,8,58,22.3%,5.6%,0700 - 0800,0700 - 0800,67
P22,SB,60,Sep,29,"13,499",0,0,14,50,95,648,812,297,356,907,"1,931","3,049","3,538","1,385",317,63,20,8,9,55,13.3%,3.1%,1600 - 1700,1600 - 1700,65
P23,NB,60,Jul,31,"65,351",11,51,45,19,23,56,195,634,"1,938","4,091","7,301","17,391","27,354","5,523",576,105,23,7,8,59,9.6%,1.1%,1700 - 1800,1700 - 1800,64
P23,SB,60,Jul,31,"64,983",2,1,2,3,30,125,524,"1,693","3,047","2,579","2,721","7,123","21,037","21,504","3,902",550,114,21,5,61,40.2%,7.1%,1100 - 1200,1000 - 1100,69
P23,NB,60,Aug,30,"62,398",19,38,37,15,48,72,188,713,"1,936","3,730","6,823","16,505","26,154","5,372",594,110,27,14,3,59,9.8%,1.2%,1800 - 1900,1800 - 1900,64
P23,SB,60,Aug,30,"63,300",2,2,4,7,69,137,478,"1,609","2,923","2,407","2,647","7,194","20,980","20,505","3,692",497,105,34,8,61,39.2%,6.8%,1100 - 1200,1100 - 1200,69
P23,NB,60,Sep,30,"61,625",7,44,20,18,36,110,332,"1,022","2,370","4,409","8,410","17,610","22,636","4,072",404,94,19,10,2,58,7.5%,0.9%,1700 - 1800,0600 - 0700,64
P23,SB,60,Sep,30,"61,605",4,3,7,24,119,179,657,"1,871","2,983","2,902","4,157","9,360","20,037","16,280","2,582",329,78,22,11,60,31.3%,4.9%,1100 - 1200,1000 - 1100,68
P24,EB,70,Jul,31,"1,038,401",2,24,46,96,259,278,315,486,661,"1,439","5,075","32,220","149,858","244,827","392,224","182,620","24,321","2,833",817,70,20.3%,2.7%,1800 - 1900,1800 - 1900,76
P24,WB,70,Jul,31,"1,049,697",0,0,3,11,74,175,253,331,515,"1,587","6,283","25,091","81,801","200,884","432,326","260,351","34,961","4,030","1,021",72,28.6%,3.8%,0600 - 0700,0600 - 0700,78
P24,EB,70,Aug,30,"1,003,709",14,205,339,615,851,"1,074","1,113","1,214","1,545","2,690","6,390","32,440","139,960","229,727","373,953","182,684","24,991","3,001",903,70,21.1%,2.9%,1800 - 1900,1800 - 1900,77
P24,WB,70,Aug,30,"1,026,779",9,312,835,"1,339","1,098",843,828,686,714,"1,761","6,144","23,712","77,801","193,111","417,426","259,578","35,613","3,986",983,72,29.2%,4.0%,0700 - 0800,0700 - 0800,78
P24,EB,70,Sep,21,"654,549",0,9,64,176,250,221,246,242,430,972,"3,633","22,161","92,892","148,194","247,362","119,364","15,953","1,839",541,70,21.0%,2.8%,1700 - 1800,1800 - 1900,77
P24,WB,70,Sep,28,"887,598",0,5,52,30,36,69,145,234,618,"1,886","6,555","23,698","68,239","159,789","358,088","230,690","32,815","3,752",897,72,30.2%,4.2%,1700 - 1800,1700 - 1800,78
P26,NB,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P26,SB,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P26,NB,55,Aug,24,"6,228",0,1,2,7,32,62,192,268,364,798,"1,497","1,800",900,241,41,18,4,1,0,53,19.3%,4.9%,1600 - 1700,0700 - 0800,61
P26,SB,55,Aug,24,"6,400",1,0,5,17,52,159,203,256,523,982,"1,276","1,424","1,101",272,72,43,9,4,1,53,23.5%,6.3%,0800 - 0900,0800 - 0900,62
P26,NB,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P26,SB,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P27,NB,55,Jul,29,"3,737",2,1,2,2,0,2,13,37,86,172,715,"1,322",900,363,82,22,7,6,3,58,37.0%,12.9%,1700 - 1800,1700 - 1800,64
P27,SB,55,Jul,29,"4,449",0,1,0,4,10,16,17,37,78,172,746,"1,613","1,233",389,87,30,10,5,1,58,39.4%,11.7%,1200 - 1300,1500 - 1600,64
P27,NB,55,Aug,26,"3,437",2,1,1,1,2,6,10,29,73,196,684,"1,123",871,319,87,22,4,5,1,58,38.1%,12.7%,1500 - 1600,1700 - 1800,64
P27,SB,55,Aug,26,"3,953",0,0,2,1,3,8,19,45,73,143,639,"1,460","1,084",327,108,19,10,9,3,59,39.5%,12.0%,1400 - 1500,1300 - 1400,64
P27,NB,55,Sep,24,"3,011",0,0,0,0,1,6,9,30,66,120,556,"1,101",742,276,66,29,9,0,0,58,37.3%,12.6%,1500 - 1600,1500 - 1600,64
P27,SB,55,Sep,24,"3,700",0,0,1,0,6,5,16,31,38,118,567,"1,360","1,067",348,105,27,4,4,3,59,42.1%,13.3%,1400 - 1500,1400 - 1500,65
P28,EB,60,Jul,31,"319,447",0,0,2,3,0,3,14,94,316,"1,035","4,404","34,887","139,873","109,358","24,597","3,886",677,156,142,65,43.5%,9.2%,1600 - 1700,1600 - 1700,69
P28,WB,60,Jul,31,"318,230",0,0,0,2,7,15,160,619,581,470,"2,093","20,592","133,352","125,399","28,751","4,890",896,223,180,65,50.4%,11.0%,1600 - 1700,1700 - 1800,69
P28,EB,60,Aug,29,"293,658",0,2,0,7,14,14,34,109,317,852,"3,055","22,899","118,648","114,529","27,900","4,222",727,204,125,65,50.3%,11.3%,1600 - 1700,1600 - 1700,69
P28,WB,60,Aug,29,"299,294",0,0,1,1,2,17,129,561,506,439,"1,829","18,054","120,520","119,671","30,800","5,452",972,206,134,65,52.5%,12.6%,1600 - 1700,1600 - 1700,70
P28,EB,60,Sep,30,"281,461",0,1,0,1,6,9,29,123,362,979,"3,409","24,218","119,797","106,109","22,179","3,361",640,144,94,65,47.1%,9.4%,1600 - 1700,1600 - 1700,69
P28,WB,60,Sep,30,"285,767",0,0,0,0,3,18,141,624,597,489,"2,012","18,320","118,044","112,771","27,168","4,395",865,183,137,65,50.9%,11.5%,1500 - 1600,1600 - 1700,69
P29,EB,60,Jul,31,"771,031",0,0,2,6,6,46,62,113,308,"2,339","20,450","132,877","352,940","209,882","42,445","7,581","1,424",324,226,63,34.0%,6.7%,1700 - 1800,1800 - 1900,68
P29,WB,60,Jul,31,"752,292",28,77,90,60,59,82,88,147,365,"2,278","17,613","117,575","336,944","217,051","48,812","8,548","1,752",426,297,64,36.8%,8.0%,1600 - 1700,1700 - 1800,69
P29,EB,60,Aug,30,"773,710",0,0,1,0,8,54,67,125,425,"2,825","23,556","139,609","352,447","206,029","39,915","6,884","1,276",298,191,63,32.9%,6.3%,1600 - 1700,1700 - 1800,68
P29,WB,60,Aug,30,"752,072",7,51,74,98,127,85,134,252,676,"3,792","22,366","124,277","329,839","211,615","47,947","8,340","1,650",445,297,64,35.9%,7.8%,1600 - 1700,1700 - 1800,69
P29,EB,60,Sep,30,"769,745",0,0,1,0,1,16,79,166,706,"4,272","29,633","151,681","346,569","192,990","36,093","6,056","1,072",237,173,63,30.7%,5.7%,1600 - 1700,1200 - 1300,68
P29,WB,60,Sep,29,"721,699",15,210,327,323,230,78,81,134,559,"4,714","24,731","124,662","311,858","198,786","44,877","7,914","1,580",358,262,63,35.2%,7.6%,1600 - 1700,1300 - 1400,69
P3,NB,60,Jul,31,"2,349,506",615,"3,738","6,074","10,445","17,337","23,948","28,956","34,136","48,056","73,229","164,619","337,248","736,235","639,560","180,302","31,942","10,313","2,137",616,61,36.8%,9.6%,1800 - 1900,1800 - 1900,69
P3,SB,60,Jul,25,"1,990,865",712,"1,458","1,147","1,071","1,484","1,884","2,346","3,991","16,441","41,882","93,149","277,504","594,660","639,340","254,704","48,087","8,222","2,078",705,64,47.9%,15.8%,1700 - 1800,1800 - 1900,70
P3,NB,60,Aug,30,"2,337,813",752,"5,239","7,938","12,421","21,744","30,050","35,860","41,728","57,415","83,985","171,215","326,244","700,062","617,687","179,888","32,521","10,225","2,187",652,60,36.1%,9.6%,1800 - 1900,1900 - 2000,69
P3,SB,60,Aug,24,"2,012,956",477,880,274,116,160,290,537,"1,338","6,311","25,626","95,427","317,857","644,023","634,367","233,556","42,410","6,953","1,742",612,64,45.7%,14.2%,1800 - 1900,1800 - 1900,70
P3,NB,60,Sep,26,"1,986,403",464,"3,140","5,456","9,773","18,093","23,783","26,608","30,396","45,693","70,706","148,036","282,440","598,753","526,966","155,619","28,743","9,230","1,965",539,61,36.4%,9.9%,1300 - 1400,1800 - 1900,69
P3,SB,60,Sep,29,"2,345,456",643,"1,615","1,474","1,482","1,864","2,828","4,430","7,663","22,488","59,515","135,407","353,247","699,376","710,465","278,329","52,894","8,750","2,222",764,63,44.9%,14.6%,1700 - 1800,1800 - 1900,70
P30,NB,55,Jul,31,"105,453",0,0,15,35,72,70,73,140,352,"1,228","7,783","42,338","40,671","10,326","1,828",335,112,38,37,60,50.6%,12.0%,1600 - 1700,1700 - 1800,65
P30,SB,55,Jul,31,"105,737",0,1,9,28,39,89,100,188,439,"2,332","16,438","51,613","29,544","4,235",478,134,42,19,9,58,32.6%,4.7%,1700 - 1800,1600 - 1700,63
P30,NB,55,Aug,23,"83,420",0,1,2,19,30,18,40,50,156,669,"4,443","28,125","36,292","11,041","1,998",392,85,28,31,61,59.8%,16.3%,1600 - 1700,1600 - 1700,65
P30,SB,55,Aug,23,"83,439",0,1,11,14,26,25,23,74,320,"1,723","12,133","39,848","24,862","3,794",434,97,29,10,15,59,35.0%,5.2%,1700 - 1800,1700 - 1800,63
P30,NB,55,Sep,30,"100,172",0,0,2,29,48,26,18,57,142,647,"5,020","33,773","43,875","13,240","2,597",511,110,39,38,61,60.3%,16.5%,1500 - 1600,1500 - 1600,66
P30,SB,55,Sep,30,"99,618",0,0,13,44,19,24,37,104,362,"1,789","13,463","47,861","30,386","4,733",586,125,39,20,13,59,36.0%,5.5%,1600 - 1700,1600 - 1700,63
P33,EB,55,Jul,31,"188,152",0,1,10,32,30,62,113,193,848,"8,484","54,197","99,158","22,803","1,831",251,78,30,15,16,56,13.3%,1.2%,1700 - 1800,1700 - 1800,60
P33,WB,55,Jul,31,"181,879",0,0,0,9,44,38,50,143,832,"6,581","45,188","97,924","27,601","2,941",386,80,33,16,13,57,17.1%,1.9%,1700 - 1800,1700 - 1800,61
P33,EB,55,Aug,30,"181,415",0,0,5,31,36,58,103,182,874,"7,726","51,112","96,528","22,644","1,766",222,69,31,10,18,56,13.6%,1.2%,1700 - 1800,1200 - 1300,60
P33,WB,55,Aug,30,"177,027",0,0,2,28,71,43,56,142,753,"5,614","43,146","95,935","27,373","3,091",530,139,44,18,42,57,17.6%,2.2%,1700 - 1800,0600 - 0700,61
P33,EB,55,Sep,29,"165,417",0,1,19,52,43,54,96,189,793,"7,558","46,863","87,685","20,169","1,565",221,67,23,8,11,56,13.3%,1.1%,1600 - 1700,1400 - 1500,60
P33,WB,55,Sep,29,"161,456",0,1,15,36,47,56,72,175,751,"4,961","37,856","87,277","26,196","3,207",551,156,48,18,33,57,18.7%,2.5%,1600 - 1700,1600 - 1700,61
P34,EB,60,Jul,31,"1,017,949",179,243,281,"1,312","2,550",990,252,297,692,"3,199","28,832","223,413","469,117","220,783","53,646","9,053","2,116",711,283,63,28.2%,6.5%,1600 - 1700,1600 - 1700,68
P34,WB,60,Jul,31,"976,491",330,424,148,80,96,93,129,178,329,"1,156","7,307","82,698","389,010","366,315","97,261","23,780","4,689","1,842",626,65,50.6%,13.1%,1700 - 1800,1600 - 1700,70
P34,EB,60,Aug,29,"968,288",150,233,59,7,8,19,26,108,567,"4,016","37,033","230,791","435,454","198,069","50,382","8,404","2,080",609,273,63,26.8%,6.4%,1600 - 1700,1700 - 1800,68
P34,WB,60,Aug,29,"931,577",298,426,131,15,12,13,13,51,149,610,"5,446","77,518","374,766","346,436","95,470","23,074","4,709","1,773",667,65,50.7%,13.5%,1700 - 1800,1700 - 1800,70
P34,EB,60,Sep,30,"1,011,800",186,257,48,7,12,8,14,64,289,"2,476","27,046","219,602","463,421","224,231","60,843","9,910","2,468",659,259,63,29.5%,7.3%,1600 - 1700,1600 - 1700,68
P34,WB,60,Sep,30,"968,815",303,404,125,19,15,10,17,53,141,570,"4,758","73,641","399,729","354,890","102,843","23,660","5,184","1,798",655,65,50.5%,13.8%,1600 - 1700,1600 - 1700,70
P4,NB,60,Jul,31,"2,091,520",524,827,485,764,"1,021","1,088","1,136","1,564","5,082","29,862","169,590","468,874","745,048","532,030","116,564","13,935","2,159",656,311,62,31.8%,6.4%,1700 - 1800,1700 - 1800,68
P4,SB,60,Jul,31,"2,015,042",494,"1,189","3,724","12,007","24,514","32,042","38,052","39,254","39,178","43,266","96,559","305,943","660,269","523,097","160,465","28,291","4,835","1,328",535,60,35.7%,9.7%,1800 - 1900,1900 - 2000,69
P4,NB,60,Aug,30,"2,063,056",572,"1,144",835,702,615,597,678,"1,371","5,439","33,147","173,329","470,823","728,984","516,273","112,288","13,332","2,034",615,278,62,31.3%,6.2%,1600 - 1700,1700 - 1800,68
P4,SB,60,Aug,30,"1,958,550",513,"1,537","4,685","14,543","29,745","38,816","42,462","42,281","39,610","44,404","98,665","303,487","629,234","487,446","149,061","25,935","4,366","1,267",493,60,34.1%,9.2%,0800 - 0900,1900 - 2000,69
P4,NB,60,Sep,30,"1,959,099",543,"1,130",833,"1,016","1,212","1,237","1,264","1,514","5,528","35,438","180,126","458,604","680,682","470,903","104,169","12,190","1,904",544,262,62,30.1%,6.1%,1600 - 1700,1600 - 1700,68
P4,SB,60,Sep,30,"1,875,483",440,"1,098","2,519","9,529","21,420","29,424","30,230","26,373","23,690","32,107","91,640","303,532","631,386","488,381","151,799","26,131","4,235","1,137",412,61,35.8%,9.8%,1800 - 1900,1800 - 1900,69
P5,NB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P5,SB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P5,NB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P5,SB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P5,NB,60,Sep,30,"1,709,995",422,630,161,31,21,66,193,879,"7,906","48,722","202,608","407,730","514,134","354,389","133,407","30,990","5,735","1,428",543,62,30.8%,10.1%,1600 - 1700,1600 - 1700,69
P5,SB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P6,NB,60,Jul,31,"1,848,928",154,"1,468","1,805","1,741","1,780","1,872","3,393","7,159","16,736","40,921","126,213","323,476","529,687","486,101","228,185","58,700","13,310","3,863","2,364",63,42.9%,16.6%,1800 - 1900,0400 - 0500,71
P6,SB,60,Jul,31,"1,866,124",38,622,"1,544","2,563","4,431","6,761","10,277","15,538","27,247","54,583","111,891","248,292","458,284","502,492","298,523","91,264","23,040","5,719","3,015",64,49.5%,22.6%,1900 - 2000,1900 - 2000,72
P6,NB,60,Aug,30,"1,817,559",68,"1,193","1,667","1,446","1,394","1,579","2,896","7,277","17,419","46,143","138,871","334,672","521,273","461,602","210,752","52,463","11,735","3,208","1,901",63,40.8%,15.4%,1800 - 1900,0400 - 0500,70
P6,SB,60,Aug,30,"1,838,001",57,803,"1,737","2,905","4,728","7,412","10,476","14,877","26,400","55,664","113,659","253,707","459,575","491,298","284,456","82,406","20,292","4,777","2,772",64,48.2%,21.5%,1900 - 2000,1900 - 2000,72
P6,NB,60,Sep,26,"1,536,596",17,592,"1,430","1,539","1,524","2,004","3,343","9,097","23,148","55,180","134,389","288,767","427,430","366,769","166,174","41,706","9,322","2,583","1,582",62,38.3%,14.4%,0400 - 0500,0400 - 0500,70
P6,SB,60,Sep,26,"1,553,948",20,542,"1,491","2,820","4,634","6,944","10,692","16,191","26,979","54,605","112,490","233,968","390,215","396,336","215,008","60,244","15,209","3,597","1,963",63,44.6%,19.0%,1900 - 2000,1900 - 2000,71
P7C,NB,70,Jul,30,"161,451",0,0,0,0,8,6,8,13,26,34,118,890,"13,152","25,731","32,272","58,137","22,849","5,845","2,362",75,55.2%,19.2%,1400 - 1500,1400 - 1500,81
P7C,SB,70,Jul,30,"153,064",0,0,0,2,2,3,4,13,14,48,164,"1,093","17,142","24,061","41,378","48,281","15,711","3,971","1,177",74,45.2%,13.6%,1200 - 1300,1300 - 1400,80
P7C,NB,70,Aug,26,"140,420",0,1,5,3,2,13,4,10,31,73,213,"1,101","12,369","23,505","29,004","48,329","18,819","4,828","2,110",75,52.8%,18.3%,1400 - 1500,1400 - 1500,81
P7C,SB,70,Aug,26,"135,689",0,1,6,3,5,5,41,46,34,97,320,"1,558","16,907","23,004","35,778","40,417","12,975","3,374","1,118",73,42.7%,12.9%,1200 - 1300,1200 - 1300,80
P7C,NB,70,Sep,26,"124,215",0,0,0,0,2,5,3,7,39,109,213,869,"11,655","22,320","25,202","42,686","15,382","4,004","1,719",74,51.4%,17.0%,1500 - 1600,1500 - 1600,81
P7C,SB,70,Sep,25,"114,113",0,0,0,0,7,2,2,5,22,35,139,829,"14,727","20,264","30,862","33,915","10,026","2,489",789,73,41.4%,11.7%,1100 - 1200,1400 - 1500,79
