Site Code,Direction,Posted Speed,Month,Days of Data,Observed Vehicles, 0 to 5 MPH Vehicle Count,5 to 10 MPH Vehicle Count,10 to 15 MPH Vehicle Count,15 to 20 MPH Vehicle Count,20 to 25 MPH Vehicle Count,25 to 30 MPH Vehicle Count,30 to 35 MPH Vehicle Count,35 to 40 MPH Vehicle Count,40 to 45 MPH Vehicle Count,45 to 50 MPH Vehicle Count,50 to 55 MPH Vehicle Count,55 to 60 MPH Vehicle Count,60 to 65 MPH Vehicle Count,65 to 70 MPH Vehicle Count,70 to 75 MPH Vehicle Count,75 to 80 MPH Vehicle Count,80 to 85 MPH Vehicle Count,85 to 90 MPH Vehicle Count,90 to 95 MPH Vehicle Count,Average Speed,Percent >= 5 MPH Over Limit,Percent >= 10 MPH Over Limit,>=5 MPH Over Limit Peak Hour,>=10 MPH Over Limit Peak Hour,85th Percentile Speed
P13,NB,60,Sep,30,"80,074",0,0,9,34,72,44,72,144,590,"2,816","9,743","22,649","33,058","9,506","1,046",190,64,20,17,60,13.5%,1.7%,0700 - 0800,0700 - 0800,65
P13,SB,60,Sep,30,"80,989",0,0,7,65,145,48,96,408,"1,526","5,574","16,014","28,527","24,324","3,791",326,95,30,5,8,57,5.3%,0.6%,1700 - 1800,1600 - 1700,63
P14,NB,60,Jul,31,"65,006",0,0,1,1,9,3,8,28,100,286,"1,239","8,236","38,122","15,058","1,533",263,79,18,22,63,26.1%,2.9%,1600 - 1700,1600 - 1700,67
P14,SB,60,Jul,31,"64,722",0,0,1,4,20,17,8,35,173,701,"2,434","13,013","37,733","9,705",735,93,32,6,12,62,16.4%,1.4%,1600 - 1700,1800 - 1900,65
P14,NB,60,Aug,31,"68,889",0,0,0,32,74,31,33,53,128,306,"1,453","9,145","40,255","15,347","1,633",263,93,27,16,63,25.2%,2.9%,1700 - 1800,1600 - 1700,67
P14,SB,60,Aug,31,"68,802",0,0,8,35,63,31,60,96,239,867,"2,934","14,346","39,183","10,028",765,102,29,7,9,62,15.9%,1.3%,1600 - 1700,1800 - 1900,65
P14,NB,60,Sep,30,"65,467",0,2,5,33,54,22,21,43,88,244,"1,380","8,425","37,972","15,288","1,533",249,71,17,20,63,26.2%,2.9%,1700 - 1800,1700 - 1800,67
P14,SB,60,Sep,30,"64,816",0,0,6,18,48,28,26,77,213,654,"2,713","14,228","36,978","9,006",681,101,21,8,10,62,15.2%,1.3%,1600 - 1700,1400 - 1500,65
P15,NB,60,Jul,29,"127,512",0,0,1,6,2,8,8,18,82,424,"1,706","8,946","49,439","52,461","11,405","2,184",510,145,167,65,52.4%,11.3%,1600 - 1700,1600 - 1700,69
P15,SB,60,Jul,31,"135,163",0,0,5,17,25,38,167,178,260,853,"3,256","15,724","61,340","42,680","8,537","1,529",327,87,140,64,39.4%,7.9%,1700 - 1800,1700 - 1800,69
P15,NB,60,Aug,31,"144,975",0,0,0,1,1,3,4,16,103,461,"1,994","13,422","66,378","49,857","10,178","2,009",388,110,50,65,43.2%,8.8%,1600 - 1700,1600 - 1700,69
P15,SB,60,Aug,31,"144,482",0,0,0,0,3,9,15,27,106,381,"2,104","14,578","60,939","50,837","12,337","2,439",521,120,66,65,45.9%,10.7%,1700 - 1800,1700 - 1800,69
P15,NB,60,Sep,30,"143,106",0,0,2,1,0,1,0,20,88,454,"2,207","14,499","67,523","46,781","9,305","1,755",356,86,28,64,40.7%,8.1%,1600 - 1700,1700 - 1800,69
P15,SB,60,Sep,30,"141,980",0,0,0,1,1,12,28,45,110,410,"2,165","14,363","60,513","49,222","11,993","2,441",488,110,78,65,45.3%,10.6%,1600 - 1700,1700 - 1800,69
P17,NB,65,Jul,31,"41,878",0,3,16,40,99,41,46,60,200,441,"1,288","4,778","13,065","12,994","6,392","1,734",477,145,59,65,21.0%,5.8%,1600 - 1700,1600 - 1700,72
P17,SB,65,Jul,31,"47,942",0,0,10,26,44,25,48,45,95,321,"1,028","2,944","10,430","17,085","10,777","3,547","1,061",274,182,68,33.0%,10.6%,0500 - 0600,0500 - 0600,74
P17,NB,65,Aug,31,"43,911",0,0,8,31,85,24,17,41,97,519,"1,867","5,477","13,165","13,249","6,705","1,894",494,147,91,65,21.2%,6.0%,1600 - 1700,1800 - 1900,72
P17,SB,65,Aug,31,"48,551",0,1,5,21,30,14,8,17,42,168,660,"2,376","8,379","15,975","12,675","5,506","1,730",570,374,69,43.0%,16.8%,0500 - 0600,0500 - 0600,76
P17,NB,65,Sep,30,"42,391",0,0,2,10,70,27,8,26,117,424,"1,479","5,074","12,618","13,114","6,817","1,854",512,161,78,65,22.2%,6.1%,1600 - 1700,1800 - 1900,72
P17,SB,65,Sep,30,"44,404",0,0,3,13,18,14,9,15,29,128,414,"1,650","6,016","13,669","13,201","6,168","2,117",599,341,70,50.5%,20.8%,0500 - 0600,0500 - 0600,77
P18,NB,50,Jul,31,"68,133",0,0,0,3,17,78,226,731,"2,574","11,206","29,172","19,573","3,879",531,99,27,14,2,1,53,35.4%,6.7%,1600 - 1700,1800 - 1900,58
P18,SB,50,Jul,31,"65,977",0,0,7,24,67,156,519,971,"2,378","10,272","27,421","18,973","4,328",660,135,43,16,4,3,53,36.6%,7.9%,1600 - 1700,0800 - 0900,59
P18,NB,50,Aug,31,"68,274",0,0,0,0,10,52,169,661,"2,398","10,874","29,375","19,942","4,107",550,105,21,5,3,2,53,36.2%,7.0%,1400 - 1500,1800 - 1900,59
P18,SB,50,Aug,31,"66,891",0,0,9,11,47,163,410,844,"1,928","9,698","28,294","20,169","4,483",657,137,31,7,2,1,54,38.1%,8.0%,1400 - 1500,1600 - 1700,59
P18,NB,50,Sep,30,"51,990",0,0,0,1,15,33,155,417,"1,912","8,135","22,166","15,178","3,391",485,76,22,3,1,0,53,36.8%,7.7%,1400 - 1500,1400 - 1500,59
P18,SB,50,Sep,30,"48,048",0,2,6,23,52,115,343,695,"1,339","6,542","19,481","15,163","3,533",585,133,25,8,3,0,54,40.5%,8.9%,1500 - 1600,1600 - 1700,59
P19,EB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P19,WB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P19,EB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P19,WB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P19,EB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P19,WB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P20,EB,60,Jul,31,"1,040,599",312,514,407,233,146,81,115,164,396,"1,776","11,734","90,927","320,143","388,853","179,883","37,047","5,980","1,466",422,66,59.0%,21.6%,1600 - 1700,1700 - 1800,72
P20,WB,60,Jul,31,"1,094,805",305,"1,409","1,691","1,902","1,696","1,245",958,962,"1,696","6,717","43,725","188,355","366,556","318,712","129,363","24,042","3,796","1,235",440,64,43.6%,14.5%,1600 - 1700,0700 - 0800,70
P20,EB,60,Aug,30,"1,043,183",288,534,365,214,90,54,69,130,310,"1,329","10,749","87,650","318,717","396,484","182,300","36,369","5,878","1,241",412,66,59.7%,21.7%,1600 - 1700,1700 - 1800,72
P20,WB,60,Aug,30,"1,095,895",176,375,356,610,964,"1,260","1,238","1,186","2,083","6,669","43,488","191,422","371,421","319,669","126,406","23,284","3,700","1,153",435,64,43.3%,14.1%,1400 - 1500,1800 - 1900,70
P20,EB,60,Sep,30,"970,131",281,542,546,438,207,160,181,326,479,"1,919","12,520","87,764","299,417","357,453","167,044","33,885","5,423","1,177",369,66,58.3%,21.4%,1600 - 1700,1700 - 1800,72
P20,WB,60,Sep,30,"1,026,572",206,787,909,759,847,950,"1,116","1,252","2,132","6,961","42,401","181,050","352,228","295,807","113,748","20,818","3,226","1,010",365,64,42.4%,13.6%,1500 - 1600,1500 - 1600,70
P21,NB,45,Jul,31,"223,100",0,24,20,77,576,"3,176","19,214","72,403","78,774","39,643","7,961",990,176,50,9,4,0,0,3,41,4.1%,0.6%,1900 - 2000,0600 - 0700,47
P21,SB,45,Jul,31,"197,132",3,284,883,"1,817","4,022","9,201","20,186","43,649","63,916","40,478","10,627","1,719",240,61,19,12,5,3,7,41,6.4%,1.0%,1700 - 1800,1900 - 2000,48
P21,NB,45,Aug,31,"227,208",0,3,1,50,392,"3,113","20,576","75,529","80,083","38,567","7,622","1,026",167,55,11,4,1,6,2,41,3.9%,0.6%,1900 - 2000,1900 - 2000,47
P21,SB,45,Aug,29,"184,252",0,126,678,"1,523","3,679","8,835","18,691","40,470","59,361","38,532","10,415","1,590",271,45,22,8,3,0,3,41,6.7%,1.1%,1800 - 1900,1800 - 1900,48
P21,NB,45,Sep,30,"202,037",0,0,1,22,241,"2,323","16,506","68,489","75,191","32,579","5,795",753,95,28,8,4,1,0,1,41,3.3%,0.4%,1800 - 1900,2200 - 2300,46
P21,SB,45,Sep,30,"178,086",1,120,606,"1,528","3,690","8,584","18,925","40,983","57,990","34,880","9,050","1,460",219,23,16,6,3,1,1,41,6.1%,1.0%,1700 - 1800,1700 - 1800,48
P22,NB,60,Jul,31,"34,368",0,2,0,22,53,67,253,711,949,"1,609","4,417","9,347","11,546","4,366",820,142,52,9,3,59,15.7%,3.0%,1500 - 1600,0700 - 0800,65
P22,SB,60,Jul,31,"34,749",0,3,3,39,121,521,798,460,942,"2,712","6,164","9,848","9,738","2,798",496,78,16,7,5,57,9.8%,1.7%,1600 - 1700,1800 - 1900,64
P22,NB,60,Aug,27,"30,373",0,4,2,16,44,69,269,669,854,"1,341","3,619","8,201","10,414","4,035",668,131,29,6,2,59,16.0%,2.8%,1600 - 1700,0700 - 0800,65
P22,SB,60,Aug,31,"36,607",0,0,3,34,120,572,854,468,"1,069","2,826","6,291","10,398","10,341","3,051",480,72,18,6,4,57,9.9%,1.6%,1600 - 1700,1800 - 1900,64
P22,NB,60,Sep,30,"28,056",0,0,0,11,31,65,252,672,836,"1,136","3,115","7,688","9,981","3,458",645,127,28,5,6,59,15.2%,2.9%,1500 - 1600,0700 - 0800,65
P22,SB,60,Sep,30,"28,688",0,0,2,32,139,558,732,387,761,"2,234","4,843","8,153","8,115","2,281",352,71,17,5,6,56,9.5%,1.6%,1600 - 1700,1600 - 1700,64
P23,NB,60,Jul,31,"71,537",0,1,2,5,12,27,152,493,"1,616","4,025","7,406","16,784","31,669","8,539",649,98,36,10,13,60,13.1%,1.1%,1800 - 1900,1800 - 1900,65
P23,SB,60,Jul,31,"73,091",0,1,2,6,29,121,499,"1,730","3,035","2,544","4,518","13,920","33,960","11,322","1,173",166,40,16,9,60,17.4%,1.9%,1000 - 1100,0500 - 0600,66
P23,NB,60,Aug,30,"72,535",0,0,8,9,28,97,318,"1,067","2,883","5,456","8,851","17,710","28,548","6,936",505,88,18,4,9,58,10.4%,0.9%,1800 - 1900,1900 - 2000,64
P23,SB,60,Aug,30,"72,265",0,4,8,5,65,173,607,"2,287","3,816","3,523","6,059","14,992","30,547","9,126",870,131,26,9,17,59,14.1%,1.5%,1100 - 1200,1100 - 1200,65
P23,NB,60,Sep,30,"65,700",0,0,2,5,7,50,164,614,"1,900","4,170","7,260","16,563","28,272","6,203",403,59,17,3,8,59,10.2%,0.7%,1700 - 1800,1800 - 1900,64
P23,SB,60,Sep,30,"68,551",0,0,2,6,89,202,480,"1,829","3,221","2,713","4,503","13,506","30,264","10,652",909,122,21,11,21,59,17.1%,1.6%,1200 - 1300,1200 - 1300,66
P24,EB,70,Jul,31,"1,094,623",0,416,"1,210","1,893","2,233","2,280","2,744","3,742","5,868","11,582","27,229","99,265","278,329","286,679","259,997","99,177","10,517","1,145",317,66,10.2%,1.1%,1900 - 2000,1900 - 2000,74
P24,WB,70,Jul,31,"1,132,816",4,55,103,99,127,194,404,671,"1,014","2,654","9,832","34,915","100,002","239,725","470,415","239,072","29,290","3,387",853,71,24.1%,3.0%,0600 - 0700,0600 - 0700,77
P24,EB,70,Aug,31,"1,104,939",0,32,121,230,479,541,712,"1,283","2,755","8,248","23,524","80,682","237,729","293,989","320,977","120,439","11,704","1,186",308,68,12.1%,1.2%,1800 - 1900,1800 - 1900,74
P24,WB,70,Aug,31,"1,129,204",26,172,600,639,581,516,554,670,"1,090","2,660","9,273","35,360","106,313","258,084","468,937","216,118","24,084","2,799",728,71,21.6%,2.4%,0600 - 0700,0600 - 0700,77
P24,EB,70,Sep,30,"950,119",0,3,114,606,"1,294","1,415","1,336","1,166",984,"1,322","3,727","27,325","129,509","219,141","361,867","177,500","20,289","2,007",514,70,21.1%,2.4%,1800 - 1900,1800 - 1900,77
P24,WB,70,Sep,30,"980,779",5,1,6,9,27,111,207,195,623,"2,037","7,846","27,909","82,258","197,657","408,727","223,140","26,382","2,901",738,71,25.8%,3.1%,1700 - 1800,0800 - 0900,77
P26,NB,55,Jul,31,"11,770",2,5,10,28,45,88,190,359,497,"1,246","2,567","3,866","2,120",600,113,28,4,2,0,55,24.4%,6.3%,1500 - 1600,1500 - 1600,63
P26,SB,55,Jul,31,"11,755",0,0,8,21,98,236,311,293,719,"1,585","2,345","2,958","2,413",568,133,46,15,4,2,54,27.1%,6.5%,0800 - 0900,1600 - 1700,63
P26,NB,55,Aug,31,"11,407",1,14,7,28,45,106,205,365,532,"1,128","2,482","3,778","1,985",581,106,36,2,4,2,55,23.8%,6.4%,1500 - 1600,1500 - 1600,62
P26,SB,55,Aug,31,"11,539",0,3,4,19,94,245,278,291,730,"1,561","2,148","3,070","2,293",592,141,57,9,4,0,54,26.8%,7.0%,0800 - 0900,0800 - 0900,63
P26,NB,55,Sep,30,"8,793",3,1,1,15,44,101,208,289,466,929,"2,028","2,764","1,449",384,83,20,5,2,1,54,22.1%,5.6%,1600 - 1700,1300 - 1400,62
P26,SB,55,Sep,30,"9,014",0,2,6,13,74,161,237,272,655,"1,182","1,888","2,255","1,673",429,116,41,5,4,1,54,25.2%,6.6%,0800 - 0900,1600 - 1700,63
P27,NB,55,Jul,27,"4,909",3,1,0,3,7,13,14,38,89,245,"1,000","1,754","1,167",384,131,41,11,4,4,58,35.5%,11.7%,1600 - 1700,1700 - 1800,64
P27,SB,55,Jul,29,"5,937",0,1,1,2,11,19,19,23,78,225,926,"2,205","1,740",497,141,33,13,2,1,59,40.9%,11.6%,1500 - 1600,1500 - 1600,64
P27,NB,55,Aug,28,"5,354",4,1,3,3,2,4,14,47,105,264,"1,103","1,922","1,256",428,128,50,15,5,0,58,35.2%,11.7%,1700 - 1800,1700 - 1800,64
P27,SB,55,Aug,29,"6,279",2,0,1,1,4,8,12,39,70,235,"1,112","2,276","1,746",544,147,47,23,7,5,59,40.1%,12.3%,1500 - 1600,1500 - 1600,64
P27,NB,55,Sep,29,"4,745",0,3,1,1,2,5,12,56,71,195,935,"1,774","1,129",399,99,46,15,1,1,58,35.6%,11.8%,1500 - 1600,1500 - 1600,64
P27,SB,55,Sep,30,"5,388",0,1,1,2,9,9,28,33,81,190,845,"1,993","1,535",451,161,37,3,6,3,59,40.8%,12.3%,1500 - 1600,1700 - 1800,64
P28,EB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P28,WB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P28,EB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P28,WB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P28,EB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P28,WB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P29,EB,60,Jul,31,"892,316",0,19,80,117,212,274,232,374,954,"5,643","39,030","188,081","407,131","208,952","34,495","5,473",923,190,136,63,28.0%,4.6%,1700 - 1800,1800 - 1900,68
P29,WB,60,Jul,31,"890,289",2,55,257,471,512,324,101,167,650,"4,283","29,777","167,407","414,793","223,952","40,044","6,060","1,005",241,188,63,30.5%,5.3%,1600 - 1700,1800 - 1900,68
P29,EB,60,Aug,31,"908,658",0,0,0,1,18,29,46,118,728,"5,630","40,517","197,519","414,682","209,500","33,452","5,170",872,219,157,63,27.4%,4.4%,1700 - 1800,1800 - 1900,68
P29,WB,60,Aug,31,"900,216",0,11,34,93,136,174,252,370,966,"6,006","34,936","175,259","412,242","222,188","40,155","5,844","1,093",232,225,63,30.0%,5.3%,1700 - 1800,1800 - 1900,68
P29,EB,60,Sep,30,"859,592",0,0,0,5,17,22,76,269,"1,061","6,469","43,562","193,435","385,096","194,012","30,084","4,472",735,157,120,62,26.7%,4.1%,1700 - 1800,1100 - 1200,68
P29,WB,60,Sep,30,"833,862",0,41,100,150,156,194,254,310,913,"6,561","36,781","164,180","379,455","202,266","35,759","5,331",972,241,198,63,29.4%,5.1%,1700 - 1800,1700 - 1800,68
P3,NB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3,SB,60,Jul,18,"1,749,405",580,"3,396","8,900","13,103","15,599","18,349","22,511","36,622","73,691","95,310","136,916","299,500","500,815","398,395","105,598","16,523","2,640",718,239,59,30.0%,7.2%,1800 - 1900,1900 - 2000,68
P3,NB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3,SB,60,Aug,26,"2,555,283",576,"2,313","5,955","9,712","14,892","20,033","24,503","40,442","95,480","143,137","198,235","430,972","754,786","615,664","168,068","25,030","3,984","1,074",427,60,31.9%,7.8%,1800 - 1900,0400 - 0500,68
P3,NB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3,SB,60,Sep,30,"2,795,822",618,"4,070","12,971","18,387","24,501","30,735","35,014","54,480","124,401","172,223","221,237","462,974","795,550","635,475","172,075","25,565","4,065","1,056",425,59,30.0%,7.3%,1800 - 1900,0400 - 0500,68
P30,NB,55,Jul,26,"94,837",0,0,5,64,65,29,34,50,151,712,"6,670","40,275","36,466","8,561","1,422",239,59,19,16,60,49.3%,10.9%,1600 - 1700,1600 - 1700,64
P30,SB,55,Jul,31,"112,228",0,0,2,13,65,64,44,129,438,"2,757","18,831","56,543","29,172","3,595",445,77,34,11,8,58,29.7%,3.7%,1700 - 1800,1700 - 1800,63
P30,NB,55,Aug,31,"113,804",0,0,7,68,36,16,15,55,203,991,"8,288","48,681","43,588","9,794","1,672",282,68,25,15,60,48.7%,10.4%,1600 - 1700,1600 - 1700,64
P30,SB,55,Aug,31,"113,047",0,0,1,19,47,48,43,124,477,"2,791","18,620","56,428","29,973","3,920",427,74,33,12,10,58,30.5%,4.0%,1700 - 1800,1700 - 1800,63
P30,NB,55,Sep,29,"103,604",0,0,5,63,36,11,18,47,153,977,"8,228","45,584","38,438","8,366","1,360",228,57,18,15,60,46.8%,9.7%,1500 - 1600,1700 - 1800,64
P30,SB,55,Sep,29,"100,572",0,0,1,15,51,32,28,94,356,"2,393","15,871","51,096","26,767","3,384",386,73,17,5,3,58,30.5%,3.8%,1700 - 1800,1700 - 1800,63
P33,EB,55,Jul,31,"200,447",0,1,14,36,30,59,94,261,"1,345","11,076","64,664","101,614","19,574","1,387",190,60,17,8,17,56,10.6%,0.8%,1700 - 1800,1800 - 1900,59
P33,WB,55,Jul,31,"188,297",0,0,3,28,64,37,75,177,745,"5,651","43,944","103,220","30,751","3,105",358,90,26,13,10,57,18.2%,1.9%,1700 - 1800,1800 - 1900,61
P33,EB,55,Aug,30,"197,012",0,46,107,210,158,122,145,269,"1,144","10,925","63,681","99,422","19,198","1,312",186,48,16,10,13,56,10.5%,0.8%,1700 - 1800,1800 - 1900,59
P33,WB,55,Aug,31,"190,387",0,1,0,36,100,58,95,172,970,"6,553","45,219","103,568","30,106","3,014",344,81,38,18,14,57,17.7%,1.8%,1700 - 1800,1600 - 1700,61
P33,EB,55,Sep,30,"164,653",0,4,12,39,32,54,97,209,948,"8,261","50,474","85,899","17,228","1,164",164,44,12,4,8,56,11.3%,0.8%,1600 - 1700,1700 - 1800,60
P33,WB,55,Sep,30,"162,100",0,1,1,24,68,43,70,157,781,"6,109","41,678","87,560","22,951","2,268",268,75,27,8,11,57,15.8%,1.6%,1700 - 1800,1700 - 1800,60
P34,NB,60,Jul,31,"121,312",0,0,3,14,19,3,7,50,197,850,"5,627","32,044","67,541","13,787",854,203,68,27,18,61,12.3%,1.0%,0700 - 0800,0500 - 0600,65
P34,SB,60,Jul,31,"120,274",0,0,0,0,8,27,56,219,645,"1,474","6,836","31,075","64,188","14,441","1,077",147,49,15,17,61,13.1%,1.1%,1600 - 1700,0500 - 0600,65
P34,NB,60,Aug,31,"121,019",0,0,3,28,18,5,22,66,209,887,"5,560","31,644","67,513","13,902",870,174,68,31,19,61,12.4%,1.0%,0700 - 0800,0400 - 0500,65
P34,SB,60,Aug,31,"119,004",0,0,2,9,11,28,76,170,417,"1,389","6,724","30,916","63,644","14,321","1,048",165,44,20,20,61,13.1%,1.1%,1700 - 1800,1600 - 1700,65
P34,NB,60,Sep,30,"108,215",0,0,0,27,16,7,24,24,158,952,"5,298","29,080","59,785","11,883",707,162,52,20,20,61,11.9%,0.9%,1700 - 1800,0400 - 0500,65
P34,SB,60,Sep,30,"109,331",0,0,1,1,18,34,47,124,368,"1,393","6,594","29,102","57,880","12,693",903,131,30,7,5,61,12.6%,1.0%,1600 - 1700,1600 - 1700,65
P4,NB,60,Jul,31,"2,447,678",641,"1,091",837,"1,108","1,492","1,728","1,916","3,441","14,225","70,775","286,801","614,044","857,485","501,206","79,899","8,633","1,585",536,235,61,24.2%,3.7%,1800 - 1900,1800 - 1900,67
P4,SB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4,NB,60,Aug,30,"2,398,229",633,"1,066",845,"1,880","2,634","2,993","2,945","4,175","14,375","72,085","287,195","604,245","832,609","484,688","75,761","7,911","1,425",500,264,61,23.8%,3.6%,1800 - 1900,1800 - 1900,67
P4,SB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4,NB,60,Sep,26,"1,974,206",541,874,414,518,"1,608","2,095","3,063","4,210","12,497","56,679","237,331","503,705","679,908","398,608","63,993","6,486","1,137",358,181,61,23.8%,3.7%,1500 - 1600,1800 - 1900,67
P4,SB,60,Sep,26,"1,868,234",513,"1,215","4,272","15,424","28,329","35,377","37,770","34,136","34,195","47,331","118,702","347,152","635,106","414,643","96,593","13,474","2,447",985,570,59,28.3%,6.1%,0700 - 0800,1800 - 1900,68
P5,NB,60,Jul,31,"2,342,414",717,"1,056",243,40,22,59,253,"1,476","14,635","92,364","345,141","606,071","708,731","430,418","117,097","19,501","3,374",859,357,61,24.4%,6.0%,1800 - 1900,1800 - 1900,68
P5,SB,60,Jul,31,"2,233,461","3,578","27,647","41,117","32,468","21,523","14,756","14,541","22,516","51,425","138,938","381,714","570,430","501,484","293,291","94,034","19,056","3,711",886,346,56,18.4%,5.3%,1600 - 1700,1800 - 1900,66
P5,NB,60,Aug,28,"2,175,993",676,958,239,36,84,209,378,"1,988","16,785","99,864","341,039","565,646","648,345","382,681","97,202","15,935","2,814",780,334,60,23.0%,5.4%,1500 - 1600,1800 - 1900,67
P5,SB,60,Aug,26,"1,925,016","2,877","18,454","23,920","18,302","13,299","9,947","10,525","17,162","43,915","126,730","351,256","506,115","437,054","250,812","75,680","15,001","2,928",707,332,57,17.9%,4.9%,1500 - 1600,1500 - 1600,66
P5,NB,60,Sep,30,"2,213,151",740,904,183,40,63,148,426,"2,168","20,205","115,485","367,900","583,741","641,925","368,201","92,275","14,927","2,707",793,320,60,21.7%,5.0%,1500 - 1600,1500 - 1600,67
P5,SB,60,Sep,30,"2,079,846","2,716","22,766","28,086","18,767","12,239","10,132","11,853","19,891","48,220","139,159","390,238","553,471","471,989","261,073","72,528","13,296","2,486",665,271,56,16.8%,4.3%,1500 - 1600,1700 - 1800,66
P6,NB,60,Jul,31,"1,908,060",6,"2,405","6,022","9,972","14,191","19,194","29,060","44,544","58,177","81,396","171,336","351,158","486,545","400,299","177,387","43,106","9,418","2,376","1,468",60,33.2%,12.3%,0400 - 0500,0400 - 0500,69
P6,SB,60,Jul,31,"1,973,492",63,"4,183","9,269","14,994","23,003","35,515","51,152","65,438","78,799","97,296","144,035","352,136","531,361","392,880","139,239","26,616","5,305","1,387",821,58,28.7%,8.8%,0600 - 0700,0600 - 0700,68
P6,NB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P6,SB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P6,NB,60,Sep,30,"1,854,679",2,"1,532","6,131","11,123","16,373","19,545","27,301","40,387","56,078","86,922","179,087","357,434","492,697","385,365","138,235","27,784","5,826","1,595","1,262",59,30.2%,9.4%,0400 - 0500,0400 - 0500,69
P6,SB,60,Sep,30,"1,954,187",24,"2,064","5,221","8,515","13,199","20,134","30,431","42,984","62,044","99,484","168,312","323,505","491,979","444,749","188,854","40,718","8,813","1,949","1,208",60,35.1%,12.4%,1900 - 2000,2200 - 2300,69
P7C,NB,70,Jul,29,"166,692",0,0,0,1,4,5,11,11,29,73,264,"2,505","20,230","21,777","51,272","53,107","13,141","3,231","1,031",73,42.3%,10.4%,1400 - 1500,1500 - 1600,79
P7C,SB,70,Jul,31,"170,460",0,0,0,0,2,4,8,5,7,27,116,"1,127","17,559","25,027","51,783","58,014","13,719","2,481",581,73,43.9%,9.8%,1100 - 1200,1100 - 1200,79
P7C,NB,70,Aug,25,"142,559",0,0,0,0,4,8,5,8,14,37,304,"3,672","19,590","17,017","45,299","42,913","10,379","2,463",846,73,39.7%,9.6%,1500 - 1600,1600 - 1700,79
P7C,SB,70,Aug,25,"137,214",0,0,0,0,3,9,6,5,26,22,109,958,"14,542","20,246","41,709","46,067","10,867","2,113",532,73,43.4%,9.8%,1100 - 1200,1200 - 1300,79
P7C,NB,70,Sep,29,"138,679",0,0,0,1,5,16,7,9,26,66,318,"3,565","22,704","17,259","44,574","38,993","8,313","2,022",801,72,36.1%,8.0%,1500 - 1600,1600 - 1700,79
P7C,SB,70,Sep,30,"143,834",0,0,0,3,4,9,10,11,14,38,127,"1,326","17,271","23,262","44,801","45,123","9,654","1,736",445,73,39.6%,8.2%,1100 - 1200,1400 - 1500,79
P8,NB,70,Jul,20,"679,576",249,921,926,563,386,211,182,214,238,348,983,"10,136","78,570","113,479","222,687","197,202","44,283","7,067",931,72,36.7%,7.7%,1700 - 1800,1700 - 1800,79
P8,SB,70,Jul,20,"674,914",186,216,71,19,11,19,81,426,"2,510","9,466","26,494","48,608","76,204","152,927","223,101","117,755","14,529","1,990",301,69,19.9%,2.5%,1700 - 1800,1800 - 1900,76
P8,NB,70,Aug,31,"1,054,471",225,327,154,305,462,292,138,96,113,278,"1,359","14,034","119,477","170,331","344,245","314,720","74,386","11,948","1,581",73,38.2%,8.3%,1600 - 1700,1600 - 1700,79
P8,SB,70,Aug,28,"954,136",270,346,86,20,13,35,186,855,"3,795","13,302","36,897","67,730","103,278","212,814","316,573","172,624","21,845","3,020",447,69,20.7%,2.7%,1600 - 1700,1700 - 1800,77
P8,NB,70,Sep,27,"812,234",163,199,68,44,101,70,13,31,72,273,"1,332","12,237","95,478","129,112","259,878","241,983","59,487","10,273","1,420",73,38.6%,8.8%,1600 - 1700,1600 - 1700,79
P8,SB,70,Sep,27,"809,709",175,207,80,65,66,112,226,987,"4,151","13,613","35,389","60,871","85,704","173,639","265,076","147,277","19,113","2,584",374,69,20.9%,2.7%,1600 - 1700,1800 - 1900,77
P9,NB,70,Jul,31,"396,114",0,2,1,6,8,20,35,37,182,"1,000","5,646","28,560","79,483","97,956","110,884","57,167","12,335","2,100",692,69,18.3%,3.8%,1700 - 1800,1700 - 1800,76
P9,SB,70,Jul,31,"402,874",0,0,1,2,7,8,15,21,128,627,"3,138","16,192","59,418","98,907","131,439","74,104","15,559","2,594",714,70,23.1%,4.7%,1600 - 1700,1600 - 1700,77
