Site Code,Direction,Posted Speed,Month,Days of Data,Observed Vehicles, 0 to 5 MPH Vehicle Count,5 to 10 MPH Vehicle Count,10 to 15 MPH Vehicle Count,15 to 20 MPH Vehicle Count,20 to 25 MPH Vehicle Count,25 to 30 MPH Vehicle Count,30 to 35 MPH Vehicle Count,35 to 40 MPH Vehicle Count,40 to 45 MPH Vehicle Count,45 to 50 MPH Vehicle Count,50 to 55 MPH Vehicle Count,55 to 60 MPH Vehicle Count,60 to 65 MPH Vehicle Count,65 to 70 MPH Vehicle Count,70 to 75 MPH Vehicle Count,75 to 80 MPH Vehicle Count,80 to 85 MPH Vehicle Count,85 to 90 MPH Vehicle Count,90 to 95 MPH Vehicle Count,Average Speed,Percent >= 5 MPH Over Limit,Percent >= 10 MPH Over Limit,>=5 MPH Over Limit Peak Hour,>=10 MPH Over Limit Peak Hour,85th Percentile Speed
P7C,SB,70,Jun,30,"152,313",0,0,0,1,3,2,4,6,15,47,118,"1,137","16,891","23,189","48,303","49,662","10,458","1,979",498,73,41.1%,8.5%,1100 - 1200,1600 - 1700,79
P8,NB,70,Apr,30,"857,604",131,214,43,27,9,13,20,34,55,163,"1,091","14,091","112,011","147,085","278,563","241,698","52,942","8,319","1,095",72,35.5%,7.3%,1500 - 1600,1600 - 1700,79
P8,SB,70,Apr,30,"840,634",154,171,51,29,32,26,146,772,"3,452","11,894","33,481","65,993","92,919","165,889","274,805","163,365","23,710","3,282",463,69,22.7%,3.3%,1500 - 1600,1800 - 1900,77
P8,NB,70,May,25,"741,239",124,173,51,7,10,5,6,20,42,117,799,"11,753","94,618","118,221","236,237","218,727","50,837","8,349","1,143",73,37.6%,8.1%,1600 - 1700,1700 - 1800,79
P8,SB,70,May,25,"740,915",141,139,56,15,9,18,69,449,"2,274","9,248","27,906","56,175","79,604","140,896","245,218","152,376","22,741","3,132",449,70,24.1%,3.6%,1500 - 1600,1800 - 1900,77
P8,NB,70,Jun,30,"959,559",218,365,403,396,357,212,210,257,333,415,"1,193","14,321","113,679","153,833","305,753","285,114","69,511","11,504","1,485",73,38.3%,8.6%,1700 - 1800,1700 - 1800,79
P8,SB,70,Jun,30,"948,362",249,237,78,28,18,73,189,804,"3,652","13,663","36,774","65,829","95,188","189,249","315,945","193,526","28,320","3,957",583,70,23.9%,3.5%,1700 - 1800,1800 - 1900,77
P9,NB,70,Apr,30,"335,145",0,0,0,0,0,9,8,26,139,824,"4,867","24,942","68,815","83,398","93,052","46,653","10,187","1,716",509,69,17.6%,3.7%,1700 - 1800,1700 - 1800,76
P9,SB,70,Apr,30,"338,952",0,0,0,0,5,5,16,34,101,536,"2,870","14,713","52,371","83,299","108,910","60,329","13,042","2,150",571,70,22.4%,4.7%,1600 - 1700,1600 - 1700,77
P9,NB,70,May,31,"349,104",0,26,66,92,111,88,118,176,299,"1,216","5,519","25,823","69,417","84,630","96,865","50,754","11,231","1,989",684,69,18.5%,4.0%,1700 - 1800,1700 - 1800,76
P9,SB,70,May,31,"354,351",0,0,1,1,3,11,9,31,109,521,"2,885","15,401","53,662","85,241","113,092","65,657","14,664","2,371",692,70,23.5%,5.0%,1600 - 1700,1600 - 1700,77
P9,NB,70,Jun,30,"354,101",0,0,0,2,3,11,15,27,152,727,"4,107","22,747","67,678","86,279","101,694","55,236","12,570","2,204",649,69,20.0%,4.4%,1700 - 1800,1700 - 1800,77
P9,SB,70,Jun,30,"361,331",0,0,6,4,4,9,14,44,139,510,"2,551","13,862","52,348","85,873","117,792","69,290","15,607","2,521",757,71,24.4%,5.2%,1600 - 1700,1600 - 1700,77
R001,NB,70,Apr,30,"1,503,789",268,412,148,102,227,401,530,870,948,"1,760","7,463","37,800","178,964","388,073","538,630","299,982","40,694","5,279","1,238",71,23.1%,3.1%,1700 - 1800,1800 - 1900,77
R001,SB,70,Apr,30,"1,488,327",537,"1,624","4,213","6,204","7,217","7,013","6,533","5,859","5,064","6,012","17,734","65,396","189,970","354,911","524,909","243,438","33,735","6,710","1,248",69,19.2%,2.8%,1700 - 1800,1600 - 1700,76
R001,NB,70,May,31,"1,536,359",299,398,164,38,113,252,297,498,770,"1,730","7,210","35,256","170,665","372,167","548,666","339,135","50,380","6,750","1,571",71,25.9%,3.8%,1700 - 1800,1800 - 1900,77
R001,SB,70,May,31,"1,524,317",936,"1,217",341,112,86,66,166,762,"3,402","9,678","32,405","85,327","186,456","325,953","503,793","261,831","72,923","30,834","8,029",70,24.5%,7.3%,1600 - 1700,1700 - 1800,78
R001,NB,70,Jun,30,"1,537,694",294,400,182,32,20,32,61,215,407,"1,341","6,815","34,136","166,113","371,705","553,239","342,731","51,235","7,136","1,600",71,26.2%,3.9%,1800 - 1900,1800 - 1900,77
R001,SB,70,Jun,30,"1,530,972","1,088","1,568","1,003","1,053",974,905,877,"1,513","4,488","11,887","37,487","89,749","181,858","323,103","498,368","266,127","73,389","28,353","7,182",70,24.5%,7.1%,1700 - 1800,1700 - 1800,78
R003E,EB,60,Apr,30,"808,645",295,395,118,26,33,26,61,124,179,"1,063","8,815","79,266","311,962","299,881","87,864","15,211","2,440",645,241,65,50.2%,13.2%,0700 - 0800,0700 - 0800,70
R003E,WB,60,Apr,30,"800,758",184,323,210,371,853,"1,325","1,581","2,456","4,653","13,115","49,638","185,143","334,299","165,527","33,296","6,047","1,156",388,193,62,25.8%,5.1%,1500 - 1600,1800 - 1900,68
R003E,EB,60,May,31,"876,472",367,466,143,80,124,93,105,115,282,"1,112","9,594","87,631","334,773","323,433","96,599","17,710","2,817",741,287,65,50.4%,13.5%,0700 - 0800,0700 - 0800,70
R003E,WB,60,May,31,"876,054",218,391,308,475,921,"1,247","1,525","2,427","5,715","16,291","57,580","202,309","358,084","181,494","37,962","7,084","1,410",444,169,62,26.1%,5.4%,1800 - 1900,1800 - 1900,68
R003E,EB,60,Jun,30,"859,598",324,467,122,26,18,55,83,82,251,"1,317","10,277","87,126","324,165","313,516","98,795","18,837","3,025",823,289,65,50.6%,14.2%,0700 - 0800,1700 - 1800,70
R003E,WB,60,Jun,30,"856,816",250,506,"1,066","1,310","1,135","1,370","1,738","2,560","5,648","14,902","54,192","196,198","345,109","180,844","40,225","7,525","1,509",522,207,62,26.9%,5.8%,1800 - 1900,1800 - 1900,68
R003N,NB,60,Apr,30,"516,297",14,121,199,120,143,"1,905","22,144","79,075","167,546","172,179","60,808","10,646","1,245",139,13,0,0,0,0,44,0.0%,0.0%,1900 - 2000,2300 - 2400,50
R003N,SB,60,Apr,30,"511,604",95,194,28,10,8,56,481,"4,553","27,849","98,348","163,027","142,991","55,909","15,745","1,644",339,179,94,54,54,3.5%,0.5%,0600 - 0700,0600 - 0700,60
R003N,NB,60,May,31,"557,352",28,98,77,43,155,"2,327","26,215","90,541","183,332","178,482","63,083","11,353","1,435",170,11,1,1,0,0,44,0.0%,0.0%,0500 - 0600,0500 - 0600,50
R003N,SB,60,May,31,"555,083",104,165,38,9,19,86,654,"6,413","37,414","117,701","176,469","142,325","54,415","16,699","1,767",358,219,145,83,53,3.5%,0.5%,0600 - 0700,0600 - 0700,60
R003N,NB,60,Jun,30,"544,538",28,68,39,98,178,"2,043","22,279","84,540","189,942","173,651","59,648","10,406","1,436",163,18,1,0,0,0,44,0.0%,0.0%,1900 - 2000,2000 - 2100,50
R003N,SB,60,Jun,30,"541,914",86,158,30,8,22,125,862,"6,274","34,612","115,372","172,364","138,274","53,903","17,060","1,938",398,232,121,75,53,3.7%,0.5%,0600 - 0700,0500 - 0600,60
R003W,EB,60,Apr,29,"284,455",43,71,19,21,24,33,42,48,107,356,"2,857","26,235","108,940","114,991","24,962","4,872",620,186,28,65,51.2%,10.8%,0700 - 0800,1200 - 1300,69
R003W,WB,60,Apr,29,"276,760",41,88,36,9,11,14,34,164,845,"3,450","13,828","60,143","120,626","69,603","6,838",820,130,61,19,62,28.0%,2.8%,1600 - 1700,1600 - 1700,68
R003W,EB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R003W,WB,60,May,31,"316,861",41,86,42,11,18,12,38,159,997,"4,335","17,807","69,646","134,188","80,327","7,882","1,038",152,63,19,62,28.2%,2.9%,1600 - 1700,1600 - 1700,68
R003W,EB,60,Jun,19,"204,180",29,45,9,0,4,6,20,40,47,258,"1,827","16,916","72,900","85,793","21,124","4,386",617,132,27,66,54.9%,12.9%,0700 - 0800,1700 - 1800,70
R003W,WB,60,Jun,30,"310,311",57,90,34,21,36,37,50,195,"1,038","4,454","17,746","67,054","130,104","79,735","8,327","1,058",196,50,29,62,28.8%,3.1%,1600 - 1700,1600 - 1700,68
R008,EB,60,Apr,29,"119,341",1,4,1,14,28,187,734,"2,674","12,791","37,934","39,874","18,466","5,213","1,231",140,35,11,2,1,51,1.2%,0.2%,1500 - 1600,1700 - 1800,57
R008,WB,60,Apr,29,"119,333",2,5,5,15,73,167,623,"3,940","20,916","39,675","30,590","16,505","5,761",977,54,19,4,2,0,50,0.9%,0.1%,0600 - 0700,1800 - 1900,57
R008,EB,60,May,31,"133,894",1,1,3,14,55,177,815,"2,845","13,544","41,774","45,597","21,037","6,225","1,563",191,38,11,3,0,51,1.3%,0.2%,1800 - 1900,1900 - 2000,57
R008,WB,60,May,31,"133,301",3,3,0,2,15,64,456,"3,178","19,137","41,486","35,796","22,651","8,707","1,678",89,21,9,4,2,51,1.4%,0.1%,1700 - 1800,1900 - 2000,58
R008,EB,60,Jun,30,"134,104",0,4,8,30,75,301,981,"3,111","13,439","40,533","45,146","21,648","6,824","1,745",195,49,8,7,0,51,1.5%,0.2%,1600 - 1700,1900 - 2000,57
R008,WB,60,Jun,30,"134,470",2,3,2,19,306,472,702,"3,790","21,581","42,643","35,525","20,074","7,474","1,714",131,23,5,3,1,50,1.4%,0.1%,1900 - 2000,1900 - 2000,57
R014,EB,70,Apr,30,"303,477",48,58,16,9,10,6,14,54,241,482,"1,129","5,506","42,474","43,479","99,784","89,445","17,384","2,706",632,72,36.3%,6.8%,1500 - 1600,1700 - 1800,79
R014,WB,70,Apr,30,"297,619",26,31,17,4,1,4,0,5,18,118,548,"2,332","29,817","47,673","84,361","106,754","22,304","2,991",615,73,44.6%,8.7%,1000 - 1100,1200 - 1300,79
R014,EB,70,May,31,"345,977",47,55,20,9,4,8,15,86,298,573,"1,207","6,048","45,417","49,379","115,330","103,170","20,597","3,031",683,72,36.8%,7.0%,1700 - 1800,1800 - 1900,79
R014,WB,70,May,31,"346,393",58,49,8,5,3,3,3,6,19,109,422,"2,353","30,728","50,911","96,386","128,785","30,906","4,670",969,74,47.7%,10.6%,1100 - 1200,1100 - 1200,79
R014,EB,70,Jun,30,"376,998",52,79,29,20,33,56,66,116,361,645,"1,224","5,558","43,237","51,773","122,295","118,417","27,247","4,796",994,73,40.2%,8.8%,1500 - 1600,1700 - 1800,79
R014,WB,70,Jun,30,"367,286",53,51,27,8,4,3,2,10,27,124,574,"2,692","31,216","52,772","106,076","136,183","32,002","4,601",861,74,47.3%,10.2%,1100 - 1200,1300 - 1400,79
R019,NB,70,Apr,30,"1,045,595",152,201,72,13,4,2,9,27,61,339,"2,901","32,155","165,759","228,841","340,030","220,859","46,349","6,389","1,432",71,26.3%,5.2%,1700 - 1800,1700 - 1800,78
R019,SB,70,Apr,30,"1,023,253",184,267,98,30,6,7,14,38,109,376,"2,282","25,335","150,717","205,173","320,787","243,297","63,908","9,053","1,572",72,31.1%,7.3%,1700 - 1800,1700 - 1800,78
R019,NB,70,May,31,"1,115,302",200,208,94,29,11,6,11,18,64,376,"2,711","29,686","171,685","239,114","362,364","244,277","54,525","8,167","1,756",71,27.7%,5.8%,1700 - 1800,1800 - 1900,78
R019,SB,70,May,31,"1,102,145",212,285,109,47,6,8,8,40,90,326,"1,997","23,170","151,332","209,178","339,208","280,124","81,604","12,208","2,193",72,34.1%,8.7%,1700 - 1800,1700 - 1800,79
R019,NB,70,Jun,30,"1,135,792",200,232,79,22,9,3,4,17,45,341,"2,700","29,551","169,696","249,340","369,783","247,812","55,596","8,466","1,896",71,27.6%,5.8%,1700 - 1800,1700 - 1800,78
R019,SB,70,Jun,30,"1,120,735",210,291,134,47,10,6,6,28,61,352,"1,962","21,701","146,432","211,729","347,035","290,842","84,751","12,783","2,355",72,34.9%,8.9%,1700 - 1800,1700 - 1800,79
R020,NB,60,Apr,30,"119,826",0,1,8,3,10,16,97,462,"1,038","2,249","7,578","27,704","59,453","18,206","2,381",441,114,46,19,61,17.7%,2.5%,1700 - 1800,1700 - 1800,66
R020,SB,60,Apr,30,"115,641",1,2,0,4,41,156,778,958,943,"1,696","5,348","24,558","60,579","18,404","1,805",251,75,26,16,61,17.8%,1.9%,0700 - 0800,0700 - 0800,66
R020,NB,60,May,31,"125,052",0,9,10,29,57,60,154,440,"1,151","2,247","7,150","27,373","62,545","20,447","2,708",477,114,55,26,61,19.1%,2.7%,1700 - 1800,1700 - 1800,66
R020,SB,60,May,31,"123,476",2,3,5,9,59,190,826,"1,005","1,008","1,776","5,332","23,345","64,409","22,445","2,460",439,96,38,29,62,20.7%,2.5%,1600 - 1700,1800 - 1900,67
R020,NB,60,Jun,30,"122,896",2,3,23,29,54,158,122,395,"1,039","2,208","6,968","26,095","60,620","21,186","3,128",620,176,48,22,62,20.5%,3.2%,1700 - 1800,1700 - 1800,67
R020,SB,60,Jun,30,"122,052",1,3,1,10,72,281,707,901,906,"1,597","4,882","23,379","63,084","22,949","2,609",444,136,58,32,62,21.5%,2.7%,1700 - 1800,0500 - 0600,67
R021,EB,35,Apr,30,"655,792",243,620,"1,614","2,023","10,370","70,962","277,061","236,603","49,681","5,291",936,223,94,33,22,11,3,1,1,34,8.6%,1.0%,0900 - 1000,0900 - 1000,39
R021,WB,35,Apr,23,"477,217",151,628,"2,727","6,234","13,053","64,328","197,995","152,244","34,209","4,561",784,176,52,34,17,12,4,3,5,34,8.4%,1.2%,0600 - 0700,0600 - 0700,39
R021,EB,35,May,31,"686,364",286,778,"2,008","2,572","11,711","78,684","290,693","241,546","51,102","5,582",948,265,113,36,22,11,4,2,1,34,8.5%,1.0%,1800 - 1900,1800 - 1900,39
R021,WB,35,May,31,"658,154",181,882,"3,906","9,058","18,305","87,891","266,332","213,739","49,478","6,728","1,177",271,101,55,28,13,3,3,3,34,8.8%,1.3%,0600 - 0700,0600 - 0700,39
R021,EB,35,Jun,30,"652,832",257,641,"1,763","2,017","10,024","66,918","268,258","240,951","54,367","6,186","1,019",269,97,34,16,6,8,0,1,35,9.5%,1.2%,1400 - 1500,1900 - 2000,39
R021,WB,35,Jun,30,"630,503",189,811,"3,755","8,621","17,440","80,201","249,512","210,274","50,834","7,178","1,227",256,101,48,21,24,7,2,2,34,9.5%,1.4%,0600 - 0700,0600 - 0700,39
R023,NB,55,Apr,30,"194,131",1,1,12,85,78,120,249,581,"2,946","15,572","69,240","87,026","16,802","1,153",159,53,31,14,8,55,9.4%,0.7%,1700 - 1800,1800 - 1900,59
R023,SB,55,Apr,30,"192,509",10,32,2,18,57,76,141,352,"1,762","10,672","65,818","92,532","18,923","1,641",279,108,52,21,13,56,10.9%,1.1%,1800 - 1900,0400 - 0500,59
R023,NB,55,May,31,"225,095",6,17,38,93,311,910,"1,583","1,906","4,851","20,054","78,654","95,380","19,490","1,522",165,65,26,15,9,55,9.5%,0.8%,1700 - 1800,1200 - 1300,59
R023,SB,55,May,31,"220,539",31,125,119,227,692,"1,069",845,"1,216","2,990","15,068","79,261","98,355","18,495","1,550",305,110,47,23,11,55,9.3%,0.9%,1800 - 1900,0500 - 0600,59
R023,NB,55,Jun,26,"197,883",2,5,12,53,33,126,218,574,"3,015","16,195","68,360","87,891","19,506","1,579",190,70,20,21,13,55,10.8%,1.0%,1700 - 1800,1900 - 2000,59
R023,SB,55,Jun,30,"228,130",6,24,6,9,48,81,109,340,"1,954","13,153","80,130","107,640","22,227","1,870",335,113,55,22,8,56,10.8%,1.1%,0500 - 0600,0500 - 0600,59
R034,NB,60,Apr,30,"2,946,124","1,119","2,548","4,113","12,845","37,442","102,627","191,362","208,238","217,074","313,334","558,471","535,302","392,530","238,789","103,119","21,743","4,044","1,052",372,52,12.5%,4.4%,1800 - 1900,1800 - 1900,64
R034,SB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R034,NB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R034,SB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R034,NB,60,Jun,18,"1,814,985",709,"1,546","1,957","6,953","23,175","68,925","135,067","149,344","145,276","186,336","331,488","341,720","234,204","126,160","48,696","10,427","2,165",608,229,51,10.4%,3.4%,0500 - 0600,0500 - 0600,63
R034,SB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R036,EB,60,Apr,30,"1,967,938",302,495,256,345,539,518,674,907,"2,029","8,643","64,659","379,633","865,858","547,548","85,677","7,492","1,543",521,299,63,32.7%,4.9%,1800 - 1900,1800 - 1900,68
R036,WB,60,Apr,30,"1,903,362",372,787,704,"1,493","2,524","5,485","15,654","32,335","61,427","97,052","186,719","409,164","673,890","347,608","59,154","7,336","1,203",317,138,59,21.8%,3.6%,0600 - 0700,1800 - 1900,67
R036,EB,60,May,31,"2,076,166",329,534,179,63,10,21,91,612,"2,591","12,295","80,979","419,181","904,641","558,461","85,687","7,939","1,663",592,298,63,31.5%,4.6%,1800 - 1900,1800 - 1900,68
R036,WB,60,May,31,"2,014,825",425,850,837,"2,014","4,555","10,539","25,201","40,869","73,495","114,038","202,768","417,534","686,656","360,774","63,843","8,412","1,460",381,174,59,21.6%,3.7%,0600 - 0700,0500 - 0600,67
R036,EB,60,Jun,30,"2,036,474",304,555,214,98,73,105,87,256,"1,265","8,385","65,014","382,809","888,440","579,558","97,262","9,199","1,853",613,384,63,33.8%,5.4%,1400 - 1500,1800 - 1900,68
R036,WB,60,Jun,30,"1,968,919",402,817,665,984,"1,906","6,027","16,880","31,500","60,909","99,341","189,776","414,045","699,750","369,443","65,701","8,630","1,577",392,174,60,22.6%,3.9%,1800 - 1900,1800 - 1900,67
R037,EB,60,Apr,30,"20,651",0,1,3,7,9,22,66,181,730,"2,172","4,629","6,816","4,678","1,078",199,38,14,3,5,56,6.5%,1.3%,1500 - 1600,1500 - 1600,63
R037,WB,60,Apr,30,"20,437",0,0,1,6,11,34,56,199,834,"2,464","5,054","6,526","4,177",911,126,27,6,2,3,56,5.3%,0.8%,0800 - 0900,0800 - 0900,63
R037,EB,60,May,31,"42,432",0,2,6,8,32,139,355,535,"1,563","4,703","10,276","14,021","8,559","1,825",292,83,21,10,2,56,5.3%,1.0%,1800 - 1900,1300 - 1400,63
R037,WB,60,May,31,"41,581",1,2,1,10,32,126,326,605,"1,687","5,397","10,619","12,836","7,865","1,731",266,48,17,9,3,55,5.0%,0.8%,1500 - 1600,1300 - 1400,62
R037,EB,60,Jun,29,"42,604",2,13,12,4,12,35,92,293,"1,294","4,187","9,700","14,283","9,912","2,189",424,98,36,13,5,57,6.5%,1.4%,1800 - 1900,1800 - 1900,63
R037,WB,60,Jun,29,"42,382",0,2,5,5,15,39,77,342,"1,501","5,247","10,921","13,468","8,542","1,847",258,69,26,15,3,56,5.2%,0.9%,1300 - 1400,1400 - 1500,63
R038,EB,60,Apr,30,"65,176",9,7,2,7,23,92,287,628,859,"2,206","8,739","23,275","22,269","5,783",773,158,41,7,11,59,10.4%,1.5%,0800 - 0900,0700 - 0800,64
R038,WB,60,Apr,30,"65,034",1,7,2,12,69,324,396,224,404,"1,403","5,545","19,859","26,842","8,614","1,077",192,47,8,8,60,15.3%,2.0%,1600 - 1700,1600 - 1700,65
R038,EB,60,May,31,"77,681",8,9,5,11,41,165,403,773,"1,113","2,762","10,865","28,653","25,945","5,848",871,156,35,7,11,59,8.9%,1.4%,1500 - 1600,1600 - 1700,64
R038,WB,60,May,31,"73,733",7,13,5,4,74,454,502,273,501,"1,426","6,147","21,018","31,202","10,023","1,689",264,94,28,9,60,16.4%,2.8%,1800 - 1900,1900 - 2000,66
R038,EB,60,Jun,30,"92,596",20,41,22,24,67,207,562,"1,114","1,617","3,874","14,857","34,693","28,437","5,901",942,155,41,14,8,58,7.6%,1.3%,1800 - 1900,1900 - 2000,64
R038,WB,60,Jun,30,"94,100",9,16,9,12,112,548,722,450,815,"2,779","10,350","29,785","37,114","9,317","1,660",261,102,30,9,59,12.1%,2.2%,1800 - 1900,1900 - 2000,65
R039,EB,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R039,WB,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R039,EB,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R039,WB,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R039,EB,70,Jun,18,"453,947",125,128,46,18,25,41,43,71,186,791,"3,884","19,896","57,472","82,623","170,400","97,969","17,356","2,381",492,71,26.0%,4.5%,1600 - 1700,1700 - 1800,78
R039,WB,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R040N,NB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R040N,SB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R040N,NB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R040N,SB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R040N,NB,60,Jun,30,"16,799",1,0,5,11,51,353,"1,626","4,053","5,895","3,548","1,029",188,35,4,0,0,0,0,0,42,0.0%,0.0%,1400 - 1500,NULL,48
R040N,SB,60,Jun,30,"17,342",0,3,0,8,21,140,792,"2,974","6,557","4,893","1,635",266,45,5,1,1,0,1,0,44,0.0%,0.0%,2000 - 2100,1500 - 1600,49
R040W,EB,60,Apr,30,"23,328",0,0,2,6,18,54,206,288,314,"1,026","3,594","10,335","5,803","1,351",260,57,9,3,2,58,7.2%,1.4%,1400 - 1500,1100 - 1200,63
R040W,WB,60,Apr,30,"23,786",1,1,1,4,20,35,101,252,587,"1,569","4,905","9,053","5,932","1,108",165,39,7,5,1,57,5.6%,0.9%,1600 - 1700,1600 - 1700,63
R040W,EB,60,May,31,"36,304",2,2,3,8,32,81,225,381,669,"1,810","6,303","15,812","8,304","2,129",426,82,24,10,1,57,7.4%,1.5%,1500 - 1600,1400 - 1500,63
R040W,WB,60,May,31,"37,667",1,2,1,7,25,80,178,469,"1,401","3,900","9,642","13,108","7,277","1,317",199,36,15,8,1,56,4.2%,0.7%,1500 - 1600,1700 - 1800,62
R040W,EB,60,Jun,30,"41,431",6,6,2,15,45,127,370,497,683,"1,875","6,539","18,273","9,732","2,566",541,113,22,17,2,58,7.9%,1.7%,1400 - 1500,1700 - 1800,63
R040W,WB,60,Jun,30,"43,424",4,5,5,14,48,175,329,623,"1,553","4,354","11,170","15,302","8,145","1,435",197,50,9,4,2,55,3.9%,0.6%,1700 - 1800,1800 - 1900,62
R041,NB,60,Apr,30,"82,523",1,1,1,20,300,715,597,365,553,"1,072","4,668","22,814","37,412","12,023","1,691",243,30,10,7,60,17.0%,2.4%,1700 - 1800,1700 - 1800,66
R041,SB,60,Apr,30,"80,458",6,8,4,3,19,61,222,494,749,"1,291","4,144","19,922","37,074","13,792","2,256",319,67,21,6,61,20.5%,3.3%,1600 - 1700,1500 - 1600,67
R041,NB,60,May,31,"92,174",1,3,3,20,325,774,716,417,619,"1,331","5,493","26,370","40,625","13,294","1,866",258,38,15,6,60,16.8%,2.4%,1700 - 1800,1700 - 1800,66
R041,SB,60,May,31,"91,921",3,19,0,0,20,50,199,447,663,"1,225","4,283","21,724","43,035","16,912","2,733",482,99,19,8,62,22.0%,3.6%,1700 - 1800,1800 - 1900,67
R041,NB,60,Jun,30,"103,091",3,12,16,24,354,903,830,511,682,"1,420","6,357","29,253","44,482","15,703","2,084",358,65,24,10,60,17.7%,2.5%,1500 - 1600,1500 - 1600,66
R041,SB,60,Jun,30,"103,095",7,19,13,19,12,36,75,129,359,"1,098","4,644","23,825","47,518","21,133","3,466",585,119,27,11,62,24.6%,4.1%,1200 - 1300,1700 - 1800,67
R042,EB,70,Apr,30,"254,883",0,14,53,207,264,86,47,61,135,465,"2,088","9,479","35,045","53,891","83,556","56,709","10,663","1,695",425,71,27.3%,5.0%,1600 - 1700,1700 - 1800,78
R042,WB,70,Apr,30,"245,972",0,3,5,29,59,107,130,151,216,559,"1,889","9,176","38,282","51,063","80,870","50,937","10,382","1,677",437,71,25.8%,5.1%,1600 - 1700,1700 - 1800,78
R042,EB,70,May,29,"280,532",0,0,3,2,11,10,21,37,87,308,"1,579","7,281","30,891","54,801","90,870","75,602","15,858","2,495",676,72,33.7%,6.8%,1700 - 1800,1800 - 1900,78
R042,WB,70,May,31,"291,108",0,0,0,9,18,8,6,32,77,316,"1,663","9,005","39,906","59,466","95,031","67,583","14,940","2,514",534,71,29.4%,6.2%,1600 - 1700,1600 - 1700,78
R042,EB,70,Jun,29,"324,891",2,46,141,189,203,171,154,141,158,460,"2,135","9,066","35,253","64,014","104,021","84,700","19,841","3,333",863,72,33.5%,7.4%,1600 - 1700,1800 - 1900,78
R042,WB,70,Jun,29,"315,680",0,5,9,16,33,31,68,132,244,871,"3,422","13,880","47,769","69,148","99,399","64,524","13,493","2,145",491,71,25.5%,5.1%,1300 - 1400,1300 - 1400,78
R043,NB,55,Apr,30,"81,993",0,3,1,2,5,13,62,298,"1,134","4,151","17,257","40,612","15,736","2,256",311,94,42,13,3,57,22.5%,3.3%,1500 - 1600,1500 - 1600,62
R043,SB,55,Apr,30,"82,369",1,2,1,0,2,18,42,206,749,"3,140","13,735","41,500","19,164","3,145",453,136,42,20,13,58,27.9%,4.6%,0500 - 0600,0500 - 0600,63
R043,NB,55,May,31,"91,271",2,3,3,7,7,20,64,293,"1,242","4,580","19,435","44,253","18,219","2,579",371,117,52,18,6,57,23.4%,3.4%,1500 - 1600,1500 - 1600,62
R043,SB,55,May,31,"92,133",3,3,3,2,6,17,57,216,866,"3,706","15,814","44,345","22,308","3,905",587,183,75,13,24,58,29.4%,5.2%,0500 - 0600,0500 - 0600,63
R043,NB,55,Jun,30,"91,849",0,16,10,7,6,11,62,300,"1,273","4,854","19,884","44,567","17,712","2,578",381,111,47,22,8,57,22.7%,3.4%,1500 - 1600,1400 - 1500,62
R043,SB,55,Jun,30,"92,674",3,3,0,5,5,20,62,238,919,"3,930","16,112","44,905","21,851","3,747",602,167,61,27,17,58,28.6%,5.0%,0500 - 0600,0500 - 0600,63
R044,EB,60,Apr,29,"1,243,387",149,242,182,287,239,303,397,615,"1,383","6,230","37,746","243,532","485,217","367,759","79,694","15,341","3,089",753,229,63,37.5%,8.0%,1600 - 1700,1600 - 1700,69
R044,WB,60,Apr,21,"921,290",275,588,"1,027","1,330","1,551","1,757","1,834","1,893","3,016","7,965","43,179","182,449","372,417","237,982","55,752","8,275",0,0,0,63,32.8%,6.9%,1500 - 1600,1800 - 1900,68
R044,EB,60,May,31,"1,379,971",198,275,355,673,658,671,841,"1,308","1,876","6,673","39,122","253,448","562,367","390,586","95,875","19,540","4,146","1,066",293,64,37.1%,8.8%,1700 - 1800,1700 - 1800,69
R044,WB,60,May,31,"1,423,101",602,"1,757","2,620","2,687","3,009","3,325","3,470","3,739","5,534","12,418","62,176","275,212","571,176","370,789","90,255","14,332",0,0,0,62,33.4%,7.3%,1800 - 1900,1800 - 1900,68
R044,EB,60,Jun,30,"1,366,840",233,350,190,99,127,135,136,334,"1,117","5,328","33,076","231,194","567,722","392,575","106,033","22,043","4,740","1,095",313,64,38.5%,9.8%,1700 - 1800,1600 - 1700,69
R044,WB,60,Jun,30,"1,403,762",541,"1,681","2,363","3,002","2,922","2,833","2,620","2,881","4,503","10,801","60,010","264,350","558,367","377,231","94,426","15,231",0,0,0,63,34.7%,7.8%,1800 - 1900,1800 - 1900,69
