Site Code,Direction,Posted Speed,Month,Days of Data,Observed Vehicles, 0 to 5 MPH Vehicle Count,5 to 10 MPH Vehicle Count,10 to 15 MPH Vehicle Count,15 to 20 MPH Vehicle Count,20 to 25 MPH Vehicle Count,25 to 30 MPH Vehicle Count,30 to 35 MPH Vehicle Count,35 to 40 MPH Vehicle Count,40 to 45 MPH Vehicle Count,45 to 50 MPH Vehicle Count,50 to 55 MPH Vehicle Count,55 to 60 MPH Vehicle Count,60 to 65 MPH Vehicle Count,65 to 70 MPH Vehicle Count,70 to 75 MPH Vehicle Count,75 to 80 MPH Vehicle Count,80 to 85 MPH Vehicle Count,85 to 90 MPH Vehicle Count,90 to 95 MPH Vehicle Count,Average Speed,Percent >= 5 MPH Over Limit,Percent >= 10 MPH Over Limit,>=5 MPH Over Limit Peak Hour,>=10 MPH Over Limit Peak Hour,85th Percentile Speed
P13,SB,60,Nov,29,"72,724",0,1,1,37,65,25,65,244,"1,180","4,822","14,272","26,055","22,212","3,430",235,50,19,7,4,58,5.1%,0.4%,1000 - 1100,1400 - 1500,63
P13,NB,60,Dec,31,"68,236",0,0,2,15,28,37,106,385,"1,151","3,526","9,368","19,749","25,878","7,036",761,127,42,16,9,59,11.7%,1.4%,1400 - 1500,1200 - 1300,64
P13,SB,60,Dec,31,"68,890",0,0,0,31,63,46,206,560,"1,890","5,938","14,852","24,024","18,439","2,606",179,38,15,2,1,57,4.1%,0.3%,1200 - 1300,1800 - 1900,63
P14,NB,60,Oct,30,"62,704",0,0,3,25,24,36,52,69,134,342,"1,417","8,535","36,502","13,818","1,424",223,72,19,9,63,24.8%,2.8%,1600 - 1700,1500 - 1600,67
P14,SB,60,Oct,31,"63,900",0,0,3,22,123,80,72,114,266,919,"3,259","14,775","35,899","7,774",477,76,19,8,14,61,13.1%,0.9%,1600 - 1700,1300 - 1400,65
P14,NB,60,Nov,29,"58,081",0,0,1,0,2,8,10,27,98,321,"1,427","8,492","34,003","12,241","1,181",189,49,19,13,63,23.6%,2.5%,1500 - 1600,1400 - 1500,67
P14,SB,60,Nov,29,"57,250",0,2,0,9,2,9,12,69,200,799,"3,119","13,332","32,182","6,966",475,53,12,5,4,61,13.1%,1.0%,1500 - 1600,1500 - 1600,65
P14,NB,60,Dec,31,"55,263",0,0,1,2,9,29,70,188,394,903,"2,412","9,474","30,131","10,406","1,042",149,34,12,7,62,21.1%,2.3%,1500 - 1600,1300 - 1400,67
P14,SB,60,Dec,31,"54,281",0,0,0,0,4,31,100,219,619,"1,569","4,197","14,239","27,854","5,043",340,41,19,3,3,60,10.0%,0.7%,1300 - 1400,1200 - 1300,64
P15,NB,60,Oct,30,"140,526",0,0,0,0,0,3,14,45,187,660,"2,479","15,127","68,228","43,833","8,067","1,502",295,61,25,64,38.3%,7.1%,1600 - 1700,1600 - 1700,69
P15,SB,60,Oct,30,"139,921",0,0,0,0,0,4,35,60,136,485,"2,596","15,030","60,104","47,435","11,229","2,217",428,99,63,65,43.9%,10.0%,1600 - 1700,1600 - 1700,69
P15,NB,60,Nov,26,"116,739",0,0,0,1,0,1,5,27,130,569,"2,539","14,173","55,244","35,475","6,945","1,281",251,65,33,64,37.7%,7.3%,1500 - 1600,1400 - 1500,69
P15,SB,60,Nov,29,"129,017",0,0,0,1,0,13,30,59,127,476,"2,521","14,505","56,434","42,442","9,986","1,940",350,86,47,64,42.5%,9.6%,1500 - 1600,1500 - 1600,69
P15,NB,60,Dec,31,"124,690",0,0,0,1,1,21,141,317,818,"1,682","4,492","17,903","57,117","34,263","6,490","1,169",206,48,21,63,33.8%,6.4%,1500 - 1600,1500 - 1600,68
P15,SB,60,Dec,31,"122,862",0,0,1,0,2,15,68,156,402,"1,026","3,793","16,783","54,013","37,017","7,853","1,355",274,69,35,64,37.9%,7.8%,1500 - 1600,1500 - 1600,69
P17,NB,65,Oct,31,"46,766",0,0,2,14,98,35,19,70,192,694,"2,350","6,189","13,378","13,524","7,287","2,106",535,199,74,65,21.8%,6.2%,1600 - 1700,1600 - 1700,72
P17,SB,65,Oct,31,"42,558",0,0,4,7,11,9,6,15,30,67,309,"1,134","3,913","9,620","13,100","9,347","3,460","1,023",503,72,64.5%,33.7%,0500 - 0600,0500 - 0600,79
P17,NB,65,Nov,28,"30,212",0,0,4,22,76,28,24,55,164,429,"1,423","3,683","8,839","9,213","4,475","1,281",347,103,46,65,20.7%,5.9%,1600 - 1700,1600 - 1700,72
P17,SB,65,Nov,27,"24,991",0,0,1,17,10,17,5,14,38,105,413,"1,424","4,539","9,328","6,352","1,923",548,168,89,68,36.3%,10.9%,0500 - 0600,0500 - 0600,74
P17,NB,65,Dec,31,"25,533",0,0,2,21,59,29,39,72,204,541,"1,311","3,533","8,129","7,397","3,114",793,186,68,35,64,16.4%,4.2%,1600 - 1700,1600 - 1700,71
P17,SB,65,Dec,31,"21,778",0,1,9,38,17,23,26,84,262,576,"1,172","2,351","5,227","7,158","3,560",910,256,62,46,65,22.2%,5.8%,0500 - 0600,0500 - 0600,72
P18,NB,50,Oct,31,"44,213",0,0,0,7,19,62,173,556,"1,716","6,739","17,638","13,394","3,312",482,91,18,6,0,0,54,39.1%,8.8%,1400 - 1500,1400 - 1500,59
P18,SB,50,Oct,31,"41,408",0,0,8,26,44,120,356,616,"1,143","5,241","16,520","13,137","3,508",561,92,28,6,0,2,54,41.9%,10.1%,1500 - 1600,1500 - 1600,59
P18,NB,50,Nov,29,"36,831",0,0,1,4,15,63,182,488,"1,459","5,748","14,949","10,908","2,539",410,54,9,1,0,1,53,37.8%,8.2%,1300 - 1400,1400 - 1500,59
P18,SB,50,Nov,29,"34,755",0,0,10,28,46,86,323,589,998,"4,456","13,806","10,849","2,992",466,84,16,3,2,1,54,41.5%,10.3%,1300 - 1400,1600 - 1700,59
P18,NB,50,Dec,31,"36,588",0,0,0,1,5,56,139,439,"1,411","5,996","15,147","10,518","2,473",338,56,4,5,0,0,53,36.6%,7.9%,1400 - 1500,1400 - 1500,59
P18,SB,50,Dec,31,"34,043",0,0,5,17,27,96,277,491,816,"4,086","13,479","11,000","3,135",504,87,19,3,1,0,54,43.3%,11.0%,1500 - 1600,1500 - 1600,59
P19,EB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P19,WB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P19,EB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P19,WB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P19,EB,60,Dec,19,"456,909",77,155,79,24,17,52,123,418,"1,291","5,168","24,586","97,870","171,210","115,862","32,452","5,987","1,082",327,129,63,34.1%,8.7%,1400 - 1500,1300 - 1400,69
P19,WB,60,Dec,19,"481,533",119,442,"1,099","1,944","3,056","2,587","2,178","2,440","4,033","9,120","34,042","109,264","169,999","105,639","28,696","5,399","1,061",294,121,61,29.3%,7.4%,1400 - 1500,1400 - 1500,68
P20,EB,60,Oct,31,"993,513",230,412,288,171,83,39,67,195,471,"1,942","14,415","98,673","316,597","358,440","161,889","32,685","5,418","1,137",361,66,56.4%,20.3%,1600 - 1700,1700 - 1800,72
P20,WB,60,Oct,31,"1,054,154",176,458,916,"1,866","3,501","4,017","3,608","3,074","4,206","10,377","50,466","188,235","353,224","291,413","112,560","21,189","3,424","1,075",369,63,40.8%,13.1%,1400 - 1500,0500 - 0600,70
P20,EB,60,Nov,29,"897,442",195,363,255,152,70,25,23,66,284,"1,843","12,599","84,709","281,387","326,972","150,418","31,209","5,375","1,132",365,66,57.4%,21.0%,1500 - 1600,1500 - 1600,72
P20,WB,60,Nov,29,"950,732",207,881,834,"1,655","2,944","3,883","3,405","2,825","3,668","10,091","47,560","171,475","318,722","259,899","99,277","19,099","3,040",918,349,63,40.2%,12.9%,1400 - 1500,1300 - 1400,70
P20,EB,60,Dec,31,"919,067",215,365,241,137,60,25,39,55,323,"2,396","16,580","98,413","296,101","325,789","142,764","29,373","4,835","1,033",323,66,54.9%,19.4%,1500 - 1600,1500 - 1600,71
P20,WB,60,Dec,31,"974,974",148,307,380,694,"1,268","1,698","1,604","1,721","3,477","12,493","58,991","187,288","329,186","259,135","95,379","17,250","2,813",855,287,63,38.5%,12.0%,1400 - 1500,0900 - 1000,69
P21,NB,45,Oct,31,"207,291",0,3,14,31,270,"2,098","17,164","66,532","78,009","35,715","6,414",841,145,29,13,4,5,0,4,41,3.6%,0.5%,2000 - 2100,0500 - 0600,47
P21,SB,45,Oct,31,"180,328",0,83,423,"1,245","3,257","8,284","20,043","44,877","58,653","33,681","8,177","1,368",185,41,6,1,4,0,0,40,5.4%,0.9%,1700 - 1800,0500 - 0600,47
P21,NB,45,Nov,29,"182,313",0,0,1,18,140,"1,750","15,142","56,606","65,560","34,425","7,448",994,175,35,7,10,1,0,1,41,4.8%,0.7%,1900 - 2000,1900 - 2000,47
P21,SB,45,Nov,27,"149,790",0,16,179,665,"2,062","5,487","14,070","34,001","50,491","32,671","8,510","1,396",192,36,11,1,1,0,1,41,6.8%,1.1%,0500 - 0600,0500 - 0600,48
P21,NB,45,Dec,31,"188,696",0,0,0,4,141,"1,770","15,339","58,231","67,441","36,150","8,179","1,176",209,30,14,7,1,2,2,42,5.1%,0.8%,1900 - 2000,2100 - 2200,47
P21,SB,45,Dec,30,"159,425",1,22,144,631,"2,079","5,564","15,763","38,416","54,258","32,572","8,401","1,329",187,45,9,1,2,1,0,41,6.3%,1.0%,1300 - 1400,0500 - 0600,48
P22,NB,60,Oct,31,"24,838",0,0,3,14,33,63,251,630,735,"1,009","2,607","6,527","9,033","3,155",610,116,36,9,7,59,15.8%,3.1%,0700 - 0800,0700 - 0800,65
P22,SB,60,Oct,31,"27,611",0,11,10,38,137,607,748,377,605,"1,850","4,485","7,896","8,091","2,247",413,83,6,4,3,56,10.0%,1.8%,1600 - 1700,1600 - 1700,64
P22,NB,60,Nov,27,"19,064",0,0,1,6,24,65,207,493,568,757,"1,991","5,047","6,899","2,422",444,97,23,13,7,59,15.8%,3.1%,1500 - 1600,0700 - 0800,65
P22,SB,60,Nov,29,"21,576",0,0,2,30,126,535,586,264,478,"1,306","3,222","5,919","6,635","2,010",357,75,19,10,2,57,11.5%,2.1%,1600 - 1700,1600 - 1700,64
P22,NB,60,Dec,31,"20,543",0,0,0,19,45,114,388,635,651,894,"2,188","4,847","7,111","2,974",545,106,18,5,3,58,17.8%,3.3%,1500 - 1600,0700 - 0800,66
P22,SB,60,Dec,31,"21,103",0,0,16,54,138,601,573,285,555,"1,513","3,382","5,762","6,102","1,753",292,59,11,5,2,56,10.1%,1.7%,1100 - 1200,1200 - 1300,64
P23,NB,60,Oct,31,"68,989",0,4,11,9,14,50,190,664,"1,954","4,409","8,013","17,340","29,248","6,590",415,62,8,3,5,59,10.3%,0.7%,1700 - 1800,1600 - 1700,64
P23,SB,60,Oct,31,"71,941",0,0,1,8,46,152,455,"1,785","3,128","2,902","4,107","11,761","31,304","14,689","1,380",160,30,15,18,60,22.6%,2.2%,1200 - 1300,1200 - 1300,67
P23,NB,60,Nov,29,"53,785",0,0,0,2,4,24,138,569,"1,575","3,149","5,808","13,463","23,330","5,315",343,48,7,5,5,59,10.6%,0.8%,1500 - 1600,1300 - 1400,64
P23,SB,60,Nov,29,"54,292",0,0,1,8,24,112,356,"1,400","2,483","2,141","3,077","8,570","23,671","11,237","1,037",124,28,7,16,60,22.9%,2.2%,1100 - 1200,1100 - 1200,67
P23,NB,60,Dec,26,"42,229",6,19,15,15,27,110,364,914,"2,135","3,496","5,828","12,111","14,876","2,119",153,26,7,5,3,57,5.5%,0.5%,1400 - 1500,1300 - 1400,64
P23,SB,60,Dec,26,"42,597",0,2,0,9,23,139,483,"1,483","2,223","1,856","2,687","6,492","15,082","10,697","1,221",159,30,6,5,60,28.4%,3.3%,1200 - 1300,1200 - 1300,68
P24,EB,70,Oct,31,"944,577",0,181,749,942,552,451,804,"1,261","1,758","2,162","4,368","23,833","116,396","200,501","357,519","203,331","26,553","2,609",607,71,24.7%,3.2%,1500 - 1600,1500 - 1600,77
P24,WB,70,Oct,31,"968,048",45,200,270,256,269,224,312,357,662,"2,147","7,711","26,923","77,680","185,145","399,250","234,068","28,698","3,010",821,72,27.5%,3.4%,0700 - 0800,0800 - 0900,78
P24,EB,70,Nov,26,"748,265",0,6,18,18,24,74,220,388,559,811,"2,526","19,326","95,435","169,754","299,398","140,151","17,206","1,828",523,71,21.3%,2.6%,1500 - 1600,1500 - 1600,77
P24,WB,70,Nov,29,"862,182",2,0,3,30,22,19,37,161,466,"1,609","5,912","21,053","63,163","158,396","353,930","223,702","29,716","3,199",762,72,29.9%,3.9%,0700 - 0800,0700 - 0800,78
P24,EB,70,Dec,31,"877,305",0,0,0,0,7,91,505,"1,301","2,519","3,612","6,245","25,586","109,440","200,232","343,087","161,229","20,631","2,125",695,71,21.1%,2.7%,1400 - 1500,0800 - 0900,77
P24,WB,70,Dec,31,"896,355",0,0,2,20,223,418,954,"2,458","3,873","6,126","11,686","28,200","76,968","182,875","363,443","193,418","22,731","2,353",607,71,24.4%,2.9%,1300 - 1400,0800 - 0900,77
P26,NB,55,Oct,29,"7,893",0,0,9,27,49,70,169,284,425,801,"1,922","2,507","1,223",310,79,10,5,2,1,54,20.7%,5.2%,1500 - 1600,1500 - 1600,62
P26,SB,55,Oct,29,"8,169",1,1,9,17,51,153,218,231,581,"1,007","1,628","2,084","1,560",437,141,45,3,2,0,54,26.8%,7.7%,0800 - 0900,1600 - 1700,63
P26,NB,55,Nov,29,"7,031",0,1,7,22,36,64,141,269,495,912,"1,654","2,157","1,002",209,45,10,5,2,0,53,18.1%,3.9%,1500 - 1600,1500 - 1600,61
P26,SB,55,Nov,29,"7,276",0,0,4,10,69,128,202,194,537,966,"1,368","1,993","1,263",392,115,27,7,1,0,54,24.8%,7.4%,0800 - 0900,1100 - 1200,63
P26,NB,55,Dec,30,"6,609",0,10,42,37,70,131,229,392,633,"1,183","1,579","1,526",625,123,22,4,3,0,0,50,11.8%,2.3%,1500 - 1600,1500 - 1600,59
P26,SB,55,Dec,30,"6,739",0,2,11,56,111,202,261,357,659,993,"1,308","1,587",823,267,74,21,5,2,0,51,17.7%,5.5%,1000 - 1100,1300 - 1400,61
P27,NB,55,Oct,27,"3,979",0,0,0,0,0,1,21,42,63,135,692,"1,432","1,067",349,116,39,16,6,0,59,40.0%,13.2%,1700 - 1800,0700 - 0800,65
P27,SB,55,Oct,27,"4,549",0,0,0,1,8,5,19,42,35,142,680,"1,744","1,303",422,109,23,8,8,0,59,41.2%,12.5%,1200 - 1300,1600 - 1700,64
P27,NB,55,Nov,28,"3,583",0,0,0,1,1,3,8,30,56,120,626,"1,327",994,310,76,20,7,2,2,59,39.4%,11.6%,1400 - 1500,0700 - 0800,64
P27,SB,55,Nov,29,"4,251",0,0,0,1,7,11,15,45,31,114,670,"1,653","1,250",339,86,18,9,1,1,59,40.1%,10.7%,1200 - 1300,1400 - 1500,64
P27,NB,55,Dec,31,"4,084",0,0,1,2,9,21,77,134,221,328,827,"1,292",846,262,38,16,7,3,0,55,28.7%,8.0%,1500 - 1600,1500 - 1600,63
P27,SB,55,Dec,30,"4,480",0,2,2,6,21,33,53,91,160,343,988,"1,522",946,234,52,19,4,3,1,56,28.1%,7.0%,1300 - 1400,1200 - 1300,63
P28,EB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P28,WB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P28,EB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P28,WB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P28,EB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P28,WB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P29,EB,60,Oct,31,"870,425",0,2,5,8,16,55,86,276,"1,329","7,844","46,745","199,563","391,721","189,473","28,400","3,962",663,152,125,62,25.6%,3.8%,1500 - 1600,1500 - 1600,67
P29,WB,60,Oct,31,"852,963",0,0,1,1,15,33,66,226,"1,142","6,911","37,868","171,554","391,875","201,811","34,881","5,145","1,014",242,178,63,28.5%,4.9%,1600 - 1700,1500 - 1600,68
P29,EB,60,Nov,29,"743,463",0,23,118,221,205,159,165,232,751,"4,836","31,859","157,137","348,778","168,842","25,490","3,757",626,145,119,62,26.8%,4.1%,1200 - 1300,1200 - 1300,68
P29,WB,60,Nov,29,"729,318",2,190,307,162,104,141,169,252,579,"3,761","25,519","143,858","347,061","171,948","29,701","4,371",772,210,211,63,28.4%,4.8%,1500 - 1600,1400 - 1500,68
P29,EB,60,Dec,30,"703,332",0,0,0,0,11,42,90,312,"1,278","7,120","41,523","169,300","323,012","138,522","18,917","2,555",452,112,86,62,22.8%,3.1%,1200 - 1300,1100 - 1200,67
P29,WB,60,Dec,30,"689,516",0,4,19,45,72,113,159,323,"1,176","6,372","37,038","161,015","318,826","139,772","20,936","2,867",510,138,131,62,23.8%,3.6%,1400 - 1500,1300 - 1400,67
P3,NB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3,SB,60,Oct,31,"2,874,805",636,"5,364","21,170","31,223","38,260","41,740","43,421","54,102","110,704","159,886","235,710","488,940","802,343","634,863","174,109","26,311","4,430","1,115",478,58,29.3%,7.2%,1500 - 1600,0400 - 0500,68
P3,NB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3,SB,60,Nov,28,"2,538,626",557,"3,437","15,836","25,540","33,280","36,106","38,258","46,492","79,396","121,871","211,668","439,990","713,839","576,206","164,588","25,810","4,253","1,085",414,59,30.4%,7.7%,1400 - 1500,0400 - 0500,68
P3,NB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3,SB,60,Dec,31,"2,783,283",560,"2,317","9,681","19,970","30,484","33,255","32,563","41,079","76,710","119,851","237,893","514,053","820,093","641,050","172,443","25,614","4,222","1,023",422,59,30.4%,7.3%,1400 - 1500,0400 - 0500,68
P30,NB,55,Oct,31,"102,857",0,0,19,69,46,32,40,65,203,"1,195","9,205","46,758","36,200","7,589","1,168",184,48,22,14,60,44.0%,8.8%,1600 - 1700,1600 - 1700,64
P30,SB,55,Oct,31,"101,297",0,6,16,16,57,34,29,130,454,"2,435","16,678","50,765","26,807","3,409",368,57,21,7,8,58,30.3%,3.8%,1600 - 1700,1500 - 1600,63
P30,NB,55,Nov,29,"91,233",0,1,4,65,56,58,55,113,290,"1,233","9,007","42,005","31,003","6,050","1,025",183,55,20,10,59,42.0%,8.0%,1500 - 1600,1500 - 1600,64
P30,SB,55,Nov,29,"90,446",0,0,0,15,36,64,100,190,516,"2,511","15,391","45,149","22,997","2,995",373,68,28,5,8,58,29.3%,3.8%,1500 - 1600,1400 - 1500,63
P30,NB,55,Dec,30,"86,728",0,0,6,73,28,55,215,583,987,"2,282","10,526","38,885","26,786","5,294",810,142,34,16,6,59,38.2%,7.3%,1500 - 1600,1400 - 1500,64
P30,SB,55,Dec,30,"86,283",0,0,3,22,48,75,184,414,"1,045","3,623","16,988","41,639","19,439","2,433",290,52,14,5,9,57,25.8%,3.2%,1400 - 1500,1300 - 1400,62
P33,EB,55,Oct,31,"171,578",0,1,4,26,27,66,101,169,881,"9,198","53,034","88,498","18,059","1,257",169,58,20,7,3,56,11.4%,0.9%,1600 - 1700,1600 - 1700,60
P33,WB,55,Oct,31,"163,247",0,0,0,10,69,51,81,140,892,"6,212","42,869","86,572","23,072","2,607",417,110,33,8,104,57,16.1%,2.0%,1600 - 1700,1500 - 1600,60
P33,EB,55,Nov,29,"143,847",0,0,2,15,18,22,55,176,"1,024","9,444","47,753","70,265","13,830","1,031",154,35,14,7,2,56,10.5%,0.9%,1400 - 1500,1400 - 1500,59
P33,WB,55,Nov,29,"139,054",0,0,2,11,58,44,52,97,620,"4,758","34,896","75,539","20,307","2,275",287,62,26,10,10,57,16.5%,1.9%,1500 - 1600,1500 - 1600,61
P33,EB,55,Dec,31,"139,838",0,2,3,13,22,65,241,784,"1,909","10,521","45,710","66,040","13,301","1,014",143,43,13,8,6,55,10.4%,0.9%,1500 - 1600,1400 - 1500,59
P33,WB,55,Dec,31,"135,216",0,0,1,25,58,87,355,"1,311","2,845","7,199","34,864","67,656","18,282","2,155",295,52,20,6,5,56,15.4%,1.9%,1400 - 1500,1400 - 1500,60
P34,NB,60,Oct,31,"110,913",0,0,0,13,9,11,17,45,192,803,"4,955","28,800","62,756","12,178",818,203,52,30,31,61,12.0%,1.0%,1500 - 1600,0500 - 0600,65
P34,SB,60,Oct,31,"110,955",0,0,0,3,3,15,65,116,346,"1,387","6,749","29,620","59,092","12,475",868,124,38,28,26,61,12.2%,1.0%,1600 - 1700,0500 - 0600,65
P34,NB,60,Nov,28,"92,964",0,0,0,7,9,5,15,47,170,883,"4,727","25,401","51,126","9,744",605,139,40,28,18,61,11.4%,0.9%,1400 - 1500,0500 - 0600,65
P34,SB,60,Nov,28,"92,483",0,0,0,1,14,15,35,170,347,"1,072","5,639","25,184","48,918","10,268",671,101,21,7,20,61,12.0%,0.9%,1400 - 1500,1200 - 1300,65
P34,NB,60,Dec,30,"88,832",0,0,1,1,2,38,120,297,767,"1,849","6,150","25,481","44,994","8,443",518,116,27,14,14,60,10.3%,0.8%,1400 - 1500,0400 - 0500,64
P34,SB,60,Dec,30,"88,362",0,0,0,2,7,27,127,365,903,"2,384","8,149","26,804","41,435","7,521",541,65,21,6,5,60,9.2%,0.7%,1200 - 1300,1500 - 1600,64
P4,NB,60,Oct,15,"1,104,368",326,468,220,136,355,542,719,"1,577","7,485","40,644","152,625","297,703","367,736","199,272","30,677","3,080",534,188,81,60,21.2%,3.1%,1500 - 1600,1500 - 1600,67
P4,SB,60,Oct,15,"1,060,778",281,715,"1,531","6,673","16,962","22,245","23,524","18,987","18,264","29,041","76,317","201,933","351,706","230,331","53,565","7,141","1,103",311,148,59,27.6%,5.9%,0800 - 0900,0900 - 1000,68
P4,NB,60,Nov,29,"2,094,784",546,929,454,478,"1,171","1,666","1,926","3,019","12,928","66,939","267,804","556,589","719,634","393,851","59,265","5,997","1,053",380,155,60,22.0%,3.2%,1500 - 1600,1500 - 1600,67
P4,SB,60,Nov,29,"2,030,500",519,"1,200","2,450","13,198","42,919","59,757","55,397","45,172","40,078","45,100","112,042","344,099","675,096","463,184","112,089","15,090","2,224",638,248,59,29.2%,6.4%,0700 - 0800,0800 - 0900,68
P4,NB,60,Dec,31,"2,200,813",591,965,527,"1,184","2,775","2,892","3,222","5,677","21,516","95,814","316,100","585,804","725,122","377,293","54,589","5,265",981,355,141,60,19.9%,2.8%,1300 - 1400,1300 - 1400,66
P4,SB,60,Dec,31,"2,097,442",506,"1,267","3,277","19,524","62,433","74,559","67,014","56,993","52,255","58,795","129,066","351,408","656,005","442,395","105,266","13,922","1,946",563,248,57,26.9%,5.8%,0800 - 0900,0800 - 0900,68
P5,NB,60,Oct,31,"2,297,879",683,"1,034",322,313,"1,089","1,763","2,432","5,389","30,241","140,419","394,271","593,516","645,565","368,299","93,712","15,053","2,732",711,335,60,20.9%,4.9%,1500 - 1600,1100 - 1200,67
P5,SB,60,Oct,30,"2,054,577","2,136","25,769","31,492","20,951","14,726","10,984","11,506","17,724","45,240","135,055","380,010","541,427","465,598","260,617","74,122","13,519","2,770",693,238,56,17.1%,4.4%,1600 - 1700,1600 - 1700,66
P5,NB,60,Nov,29,"2,094,719",643,882,188,37,16,44,242,"2,495","25,871","131,640","366,527","542,333","585,919","334,534","85,619","14,331","2,458",620,320,60,20.9%,4.9%,1300 - 1400,1100 - 1200,67
P5,SB,60,Nov,27,"1,801,615","1,876","22,701","28,663","19,520","13,123","9,895","10,498","15,481","39,902","120,227","334,443","467,585","407,577","230,955","64,309","11,850","2,174",597,239,56,17.2%,4.4%,1500 - 1600,1500 - 1600,66
P5,NB,60,Dec,31,"2,199,653",669,898,219,35,84,275,661,"3,706","33,244","151,927","393,957","565,151","602,004","341,075","87,845","14,449","2,442",747,265,59,20.3%,4.8%,1400 - 1500,1100 - 1200,67
P5,SB,60,Dec,31,"2,066,420","1,572","20,752","24,497","15,958","11,564","9,699","10,692","18,247","51,406","160,109","417,936","540,001","454,253","248,008","66,438","12,213","2,245",586,244,56,16.0%,4.0%,1400 - 1500,1500 - 1600,65
P6,NB,60,Oct,30,"1,901,002",1,"1,516","5,827","10,853","16,317","20,547","28,910","44,409","62,474","97,868","201,094","375,528","492,135","371,731","135,141","27,869","5,930","1,613","1,239",59,28.6%,9.0%,0400 - 0500,0400 - 0500,68
P6,SB,60,Oct,30,"1,979,017",14,"4,189","10,337","14,775","22,046","33,191","45,340","59,719","79,745","105,629","158,782","305,095","475,177","429,485","182,997","40,721","8,663","1,981","1,131",59,33.6%,11.9%,2000 - 2100,2200 - 2300,69
P6,NB,60,Nov,28,"1,715,325",0,"1,436","5,181","8,848","13,572","17,884","24,350","35,040","47,971","77,417","163,377","323,377","457,021","365,040","136,180","29,545","6,304","1,650","1,132",60,31.5%,10.2%,0400 - 0500,0400 - 0500,69
P6,SB,60,Nov,28,"1,808,765",3,"1,605","5,672","9,469","15,383","24,102","37,350","53,551","67,242","87,157","140,287","280,566","446,956","407,933","179,549","39,905","8,910","1,982","1,143",60,35.4%,12.8%,2000 - 2100,2200 - 2300,69
P6,NB,60,Dec,31,"1,890,107",0,599,"4,164","9,577","14,682","18,789","26,865","40,143","57,677","93,303","193,049","367,048","502,038","385,906","138,138","29,167","6,191","1,660","1,111",59,29.7%,9.3%,0400 - 0500,0400 - 0500,69
P6,SB,60,Dec,30,"1,889,452",0,"2,095","8,356","14,469","21,113","31,375","40,609","47,832","56,461","79,000","143,046","297,575","470,628","434,127","188,552","41,655","9,028","2,072","1,459",59,35.8%,12.8%,2000 - 2100,2200 - 2300,69
P7C,NB,70,Oct,31,"137,656",0,0,0,0,6,1,8,7,26,45,180,"2,070","21,515","20,472","44,034","38,499","7,991","2,034",768,72,35.8%,7.8%,1500 - 1600,1700 - 1800,79
P7C,SB,70,Oct,31,"134,002",0,0,0,2,5,6,6,11,15,40,133,"1,250","18,290","22,562","42,450","39,848","7,575","1,425",384,72,36.7%,7.0%,1500 - 1600,1600 - 1700,79
P7C,NB,70,Nov,29,"119,775",0,0,0,2,1,7,4,11,22,59,184,"1,634","17,020","18,398","38,735","34,753","6,721","1,629",595,72,36.5%,7.5%,1500 - 1600,1400 - 1500,79
P7C,SB,70,Nov,29,"116,665",0,0,0,0,5,12,4,6,12,51,127,"1,005","14,742","19,069","37,736","36,109","6,370","1,100",317,73,37.6%,6.7%,1500 - 1600,1500 - 1600,79
P7C,NB,70,Dec,30,"106,446",0,0,0,0,0,9,42,47,100,220,555,"2,185","15,982","17,923","34,671","28,205","5,020","1,118",369,72,32.6%,6.1%,1500 - 1600,1500 - 1600,78
P7C,SB,70,Dec,30,"103,741",0,0,0,0,4,8,23,19,47,164,443,"1,720","15,233","18,784","34,043","28,073","4,284",706,190,72,32.1%,5.0%,1100 - 1200,1200 - 1300,78
P8,NB,70,Oct,31,"856,102",173,164,71,142,102,48,68,38,78,262,"1,510","16,432","118,503","138,811","265,883","242,498","59,890","10,087","1,342",72,36.7%,8.3%,1600 - 1700,1600 - 1700,79
P8,SB,70,Oct,31,"860,359",187,194,49,15,12,30,134,852,"3,969","14,165","38,781","71,320","99,327","176,380","274,451","155,784","21,500","2,805",404,69,21.0%,2.9%,1500 - 1600,1500 - 1600,77
P8,NB,70,Nov,29,"803,529",144,380,560,677,413,250,157,131,135,250,"1,261","13,649","102,252","124,363","250,569","236,265","60,137","10,542","1,394",72,38.4%,9.0%,1600 - 1700,1500 - 1600,79
