Site Code,Direction,Posted Speed,Month,Days of Data,Observed Vehicles, 0 to 5 MPH Vehicle Count,5 to 10 MPH Vehicle Count,10 to 15 MPH Vehicle Count,15 to 20 MPH Vehicle Count,20 to 25 MPH Vehicle Count,25 to 30 MPH Vehicle Count,30 to 35 MPH Vehicle Count,35 to 40 MPH Vehicle Count,40 to 45 MPH Vehicle Count,45 to 50 MPH Vehicle Count,50 to 55 MPH Vehicle Count,55 to 60 MPH Vehicle Count,60 to 65 MPH Vehicle Count,65 to 70 MPH Vehicle Count,70 to 75 MPH Vehicle Count,75 to 80 MPH Vehicle Count,80 to 85 MPH Vehicle Count,85 to 90 MPH Vehicle Count,90 to 95 MPH Vehicle Count,Average Speed,Percent >= 5 MPH Over Limit,Percent >= 10 MPH Over Limit,>=5 MPH Over Limit Peak Hour,>=10 MPH Over Limit Peak Hour,85th Percentile Speed
P14,SB,60,Nov,30,"48,762",0,0,0,35,31,32,78,203,421,"1,068","3,085","11,915","25,654","5,697",455,53,17,5,13,61,12.8%,1.1%,1500 - 1600,1500 - 1600,65
P14,NB,60,Dec,30,"47,047",0,0,0,1,8,16,80,229,491,827,"1,764","5,517","21,754","14,276","1,705",275,79,15,10,63,34.8%,4.4%,1400 - 1500,1400 - 1500,68
P14,SB,60,Dec,30,"47,592",0,0,0,2,12,47,147,369,710,"1,510","3,666","11,963","23,826","4,913",360,43,10,5,9,60,11.2%,0.9%,1400 - 1500,1400 - 1500,65
P15,NB,60,Oct,29,"115,245",0,0,0,3,19,93,296,436,474,749,"2,204","11,935","50,887","37,268","8,434","1,858",424,110,55,64,41.8%,9.4%,1600 - 1700,1600 - 1700,69
P15,SB,60,Oct,30,"116,614",0,0,0,2,13,25,91,205,525,787,"1,969","9,551","41,051","47,103","12,098","2,408",545,144,97,65,53.5%,13.1%,1700 - 1800,1700 - 1800,70
P15,NB,60,Nov,30,"105,332",0,0,0,1,0,7,45,147,510,"1,292","3,654","13,987","46,990","30,381","6,566","1,334",308,79,31,64,36.7%,7.9%,1500 - 1600,1200 - 1300,69
P15,SB,60,Nov,29,"100,571",0,0,0,0,1,7,31,106,209,633,"2,212","9,920","37,427","38,302","9,352","1,825",379,90,77,65,49.7%,11.7%,1500 - 1600,1500 - 1600,69
P15,NB,60,Dec,29,"97,138",0,0,0,0,8,40,184,524,976,"1,792","4,130","14,492","43,006","25,817","4,909","1,003",190,49,18,63,32.9%,6.4%,1300 - 1400,1300 - 1400,68
P15,SB,60,Dec,28,"93,098",0,0,0,1,5,13,54,120,249,677,"2,245","9,994","35,035","34,507","8,242","1,497",318,84,57,65,48.0%,11.0%,1500 - 1600,1500 - 1600,69
P17,NB,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P17,SB,65,Oct,31,"39,766",0,0,10,45,140,110,49,14,61,250,"1,177","4,009","10,913","13,681","6,745","1,844",451,150,117,66,23.4%,6.4%,0500 - 0600,0500 - 0600,72
P17,NB,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P17,SB,65,Nov,29,"25,502",0,0,3,19,87,75,25,40,76,329,931,"2,666","7,163","8,768","3,903","1,010",266,82,59,65,20.9%,5.6%,0500 - 0600,0500 - 0600,72
P17,NB,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P17,SB,65,Dec,18,"12,666",0,0,4,19,45,46,35,41,81,216,510,"1,489","3,506","4,207","1,902",413,106,31,15,65,19.5%,4.5%,0500 - 0600,0500 - 0600,71
P18,NB,50,Oct,31,"43,595",0,0,2,3,12,68,135,406,"1,600","7,042","18,255","12,726","2,816",447,59,23,0,0,1,53,36.9%,7.7%,1500 - 1600,1600 - 1700,59
P18,SB,50,Oct,31,"41,090",0,0,7,32,55,135,212,383,"1,080","5,478","16,913","12,943","3,191",522,102,26,6,4,1,54,40.9%,9.4%,1500 - 1600,1500 - 1600,59
P18,NB,50,Nov,10,"11,494",0,0,0,0,4,22,42,136,469,"2,033","4,901","3,104",654,109,15,4,1,0,0,53,33.8%,6.8%,1300 - 1400,1300 - 1400,58
P18,SB,50,Nov,30,"32,502",0,0,6,24,52,79,172,307,824,"4,451","13,638","9,916","2,501",428,74,21,5,3,1,54,39.8%,9.3%,1400 - 1500,1400 - 1500,59
P18,NB,50,Dec,24,"24,757",4,2,3,4,5,34,106,253,"1,220","5,376","10,750","5,851",970,149,24,4,2,0,0,52,28.3%,4.6%,1400 - 1500,1400 - 1500,58
P18,SB,50,Dec,24,"24,015",0,0,2,15,34,66,114,235,775,"4,206","10,667","6,367","1,273",201,46,7,6,0,1,53,32.9%,6.4%,1400 - 1500,1400 - 1500,58
P19,EB,60,Oct,27,"664,805",0,0,0,2,11,14,42,105,361,"2,279","18,266","104,143","228,994","211,069","80,690","15,393","2,475",597,364,65,46.7%,15.0%,1500 - 1600,1400 - 1500,70
P19,WB,60,Oct,27,"705,620",0,8,19,32,36,45,89,418,"1,849","8,542","38,229","132,690","242,226","198,001","66,582","13,257","2,517",644,436,64,39.9%,11.8%,1500 - 1600,0500 - 0600,69
P19,EB,60,Nov,22,"446,668",0,0,0,0,2,8,22,56,319,"2,077","14,193","69,505","151,531","137,362","55,944","12,557","2,265",511,316,65,46.8%,16.0%,1400 - 1500,1300 - 1400,70
P19,WB,60,Nov,22,"472,148",0,9,39,68,77,84,163,234,876,"4,890","24,552","87,817","164,347","133,314","44,510","8,751","1,676",437,304,64,40.0%,11.8%,1400 - 1500,0500 - 0600,69
P19,EB,60,Dec,30,"661,323",0,2,2,3,16,36,82,302,968,"4,904","23,284","103,386","219,196","204,478","82,396","17,898","3,232",733,405,65,46.7%,15.8%,1500 - 1600,1300 - 1400,70
P19,WB,60,Dec,30,"696,816",0,0,0,1,2,9,33,191,"1,242","7,225","36,966","129,028","240,773","199,048","66,386","12,870","2,135",564,343,64,40.4%,11.8%,1400 - 1500,0500 - 0600,69
P20,EB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P20,WB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P20,EB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P20,WB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P20,EB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P20,WB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P21,NB,45,Oct,31,"180,430",0,0,1,9,193,"2,242","16,017","62,223","65,053","27,753","5,759",915,193,42,11,7,4,2,6,41,3.8%,0.7%,0600 - 0700,2000 - 2100,46
P21,SB,45,Oct,31,"163,806",2,74,293,946,"2,483","6,724","16,778","37,027","52,499","34,078","10,297","2,114",350,78,26,17,12,3,5,41,7.9%,1.6%,1600 - 1700,0500 - 0600,48
P21,NB,45,Nov,30,"157,373",0,0,0,3,107,"1,792","14,278","53,869","56,225","24,607","5,315",929,181,41,13,5,1,0,7,41,4.1%,0.7%,1800 - 1900,2100 - 2200,46
P21,SB,45,Nov,30,"143,613",1,46,241,636,"1,882","5,503","14,194","33,071","45,981","30,282","9,325","1,975",336,85,32,6,8,4,5,41,8.2%,1.7%,1500 - 1600,2100 - 2200,48
P21,NB,45,Dec,29,"152,462",0,0,0,4,107,"1,705","14,141","52,146","54,548","23,596","5,137",837,161,46,22,4,3,2,3,41,4.1%,0.7%,1900 - 2000,2200 - 2300,46
P21,SB,45,Dec,29,"139,121",1,46,165,530,"1,694","5,043","14,173","33,676","44,698","28,362","8,515","1,795",313,71,18,8,7,3,3,41,7.7%,1.6%,1800 - 1900,0500 - 0600,48
P22,NB,60,Oct,31,"14,121",0,0,0,9,38,76,358,816,736,646,"1,168","2,882","4,359","2,329",516,140,31,11,6,58,21.5%,5.0%,0700 - 0800,0700 - 0800,67
P22,SB,60,Oct,31,"14,305",0,0,14,44,123,677,816,282,416,977,"2,050","3,343","3,768","1,435",272,65,14,4,5,55,12.5%,2.5%,1600 - 1700,1600 - 1700,64
P22,NB,60,Nov,29,"10,998",0,0,1,4,26,67,315,659,566,488,969,"2,133","3,420","1,743",444,110,36,9,8,58,21.4%,5.5%,0700 - 0800,0700 - 0800,67
P22,SB,60,Nov,29,"11,156",0,0,1,36,87,511,630,242,331,794,"1,694","2,700","2,825","1,008",225,57,7,4,4,55,11.7%,2.7%,1600 - 1700,1200 - 1300,64
P22,NB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P22,SB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P23,NB,60,Oct,30,"60,625",13,41,18,12,13,37,168,651,"1,840","3,752","7,530","17,231","24,538","4,249",416,88,15,7,6,58,7.9%,0.9%,1700 - 1800,1600 - 1700,64
P23,SB,60,Oct,31,"65,372",1,4,5,12,52,118,440,"1,479","2,599","2,376","3,222","8,516","23,059","19,862","3,139",382,70,26,10,61,35.9%,5.5%,1200 - 1300,1100 - 1200,68
P23,NB,60,Nov,29,"48,858",7,33,12,8,20,62,217,653,"1,714","3,297","6,299","14,131","18,774","3,266",287,58,14,3,3,58,7.4%,0.7%,1500 - 1600,1300 - 1400,64
P23,SB,60,Nov,29,"49,181",2,2,0,6,39,122,402,"1,306","2,061","1,740","2,623","6,857","17,482","14,049","2,156",273,48,8,5,61,33.6%,5.1%,1000 - 1100,1000 - 1100,68
P23,NB,60,Dec,31,"48,524",12,30,18,10,28,112,325,969,"2,203","3,692","6,715","14,140","17,343","2,640",230,43,10,3,1,57,6.0%,0.6%,1400 - 1500,1300 - 1400,64
P23,SB,60,Dec,31,"48,482",1,1,1,7,41,126,527,"1,579","2,318","1,986","3,144","7,472","16,943","12,401","1,693",185,39,11,7,60,29.6%,4.0%,1300 - 1400,1100 - 1200,68
P24,EB,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P24,WB,70,Oct,31,"919,629",0,1,24,48,89,108,133,275,976,"3,138","10,105","31,433","82,902","184,263","369,608","205,711","26,910","3,188",717,71,25.7%,3.4%,0700 - 0800,0700 - 0800,77
P24,EB,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P24,WB,70,Nov,28,"749,651",0,0,1,3,14,24,73,194,690,"2,440","8,729","27,475","72,277","158,843","295,622","159,432","20,796","2,476",562,71,24.4%,3.2%,0700 - 0800,0700 - 0800,77
P24,EB,70,Dec,23,"610,250",0,20,96,303,555,697,"1,105","1,777","2,734","4,684","7,828","22,628","81,046","142,436","221,141","108,412","13,221","1,232",335,70,20.2%,2.4%,1400 - 1500,0800 - 0900,76
P24,WB,70,Dec,23,"607,167",0,0,3,9,28,75,224,673,"1,654","4,462","9,909","23,338","54,996","120,159","232,543","136,956","19,500","2,141",497,71,26.2%,3.6%,1200 - 1300,1100 - 1200,77
P26,NB,55,Oct,31,"7,069",0,0,9,27,50,118,224,317,516,942,"1,833","1,978",826,177,38,9,2,3,0,52,14.9%,3.2%,1400 - 1500,1700 - 1800,60
P26,SB,55,Oct,31,"7,324",0,0,4,18,62,187,218,307,600,"1,159","1,610","1,631","1,164",268,68,21,4,3,0,52,20.9%,5.0%,0800 - 0900,0800 - 0900,62
P26,NB,55,Nov,23,"4,188",0,0,6,24,30,58,136,184,302,712,"1,048","1,137",455,76,16,3,1,0,0,52,13.2%,2.3%,1500 - 1600,1300 - 1400,60
P26,SB,55,Nov,23,"4,323",0,0,3,19,49,125,140,198,376,698,969,980,569,139,43,9,3,3,0,52,17.7%,4.6%,1300 - 1400,1300 - 1400,61
P26,NB,55,Dec,31,"5,317",0,2,39,57,71,105,204,288,521,944,"1,292","1,225",464,83,16,2,3,1,0,50,10.7%,2.0%,1500 - 1600,1500 - 1600,59
P26,SB,55,Dec,31,"5,365",0,0,7,54,84,181,193,298,566,977,"1,131","1,098",549,179,42,5,0,1,0,50,14.5%,4.2%,1300 - 1400,1100 - 1200,60
P27,NB,55,Oct,29,"3,337",0,0,0,0,1,11,12,20,68,155,603,"1,139",858,342,86,29,7,3,3,59,39.8%,14.1%,1700 - 1800,1500 - 1600,65
P27,SB,55,Oct,28,"4,016",1,1,0,1,14,10,11,25,44,111,678,"1,566","1,103",341,67,30,7,2,4,59,38.7%,11.2%,1300 - 1400,1500 - 1600,64
P27,NB,55,Nov,25,"2,469",0,0,0,2,2,5,22,34,80,122,469,862,604,200,47,12,7,1,0,58,35.3%,10.8%,1500 - 1600,1400 - 1500,64
P27,SB,55,Nov,25,"3,045",0,0,0,0,9,22,22,30,54,138,583,"1,139",753,217,59,12,5,0,2,58,34.4%,9.7%,1000 - 1100,1000 - 1100,64
P27,NB,55,Dec,31,"3,178",0,1,0,0,1,13,58,91,154,264,612,"1,078",634,216,39,14,2,0,1,56,28.5%,8.6%,1400 - 1500,1400 - 1500,63
P27,SB,55,Dec,31,"3,809",0,0,0,2,24,30,59,77,167,273,823,"1,300",787,188,63,11,3,2,0,56,27.7%,7.0%,1400 - 1500,1400 - 1500,63
P28,EB,60,Oct,31,"276,269",0,1,3,0,2,21,104,368,"1,079","2,259","5,150","25,198","118,315","100,447","19,815","2,761",488,137,121,64,44.8%,8.4%,1600 - 1700,1600 - 1700,69
P28,WB,60,Oct,31,"279,727",0,0,3,0,11,34,281,886,"1,196","1,462","2,982","19,385","116,924","107,053","24,478","4,064",695,173,100,65,48.8%,10.5%,1500 - 1600,1600 - 1700,69
P28,EB,60,Nov,29,"225,078",0,0,0,1,1,19,81,168,603,"1,375","4,002","23,671","99,147","78,801","14,634","1,991",403,107,74,64,42.7%,7.6%,1500 - 1600,1500 - 1600,69
P28,WB,60,Nov,29,"227,834",0,0,0,0,3,29,210,718,852,"1,398","3,925","20,198","98,160","81,848","17,323","2,559",449,106,56,64,44.9%,9.0%,1400 - 1500,1300 - 1400,69
P28,EB,60,Dec,29,"216,577",0,0,0,1,3,25,102,373,869,"1,598","4,284","23,284","94,038","75,495","14,234","1,824",302,83,62,64,42.5%,7.6%,1500 - 1600,1500 - 1600,69
P28,WB,60,Dec,29,"216,137",0,0,0,4,5,35,268,774,886,"1,360","4,019","21,478","93,672","74,695","15,928","2,421",424,109,59,64,43.3%,8.8%,1200 - 1300,1400 - 1500,69
P29,EB,60,Oct,31,"810,550",0,81,480,380,208,135,157,324,848,"4,601","31,723","160,977","366,795","200,794","35,735","5,862","1,008",250,192,63,30.1%,5.3%,1600 - 1700,1400 - 1500,68
P29,WB,60,Oct,31,"783,811",0,1,3,19,12,63,220,469,894,"4,822","27,457","140,085","350,741","206,502","43,448","7,080","1,370",352,273,63,33.0%,6.7%,1600 - 1700,1500 - 1600,68
P29,EB,60,Nov,29,"642,328",5,610,"1,402",887,209,102,115,135,486,"2,944","23,796","127,115","297,363","154,727","26,701","4,530",836,207,158,63,29.1%,5.0%,1200 - 1300,1200 - 1300,68
P29,WB,60,Nov,29,"627,482",0,0,1,2,3,11,48,170,654,"3,611","21,340","113,487","289,952","159,346","31,778","5,516","1,085",276,202,63,31.6%,6.2%,1500 - 1600,1200 - 1300,68
P29,EB,60,Dec,28,"600,038",4,94,355,526,446,402,509,786,"1,871","5,955","30,212","130,594","271,051","131,473","21,478","3,407",628,135,112,62,26.2%,4.3%,1200 - 1300,1200 - 1300,68
P29,WB,60,Dec,28,"579,801",0,0,0,6,20,68,152,567,"1,537","5,284","26,001","118,721","264,169","134,118","24,209","3,882",724,194,149,63,28.2%,5.0%,1400 - 1500,1300 - 1400,68
P3,NB,60,Oct,26,"1,974,554",733,"3,569","5,618","9,928","17,957","24,778","30,284","35,512","50,715","75,313","156,968","293,955","601,132","497,378","137,785","23,600","7,390","1,501",438,60,33.8%,8.6%,1300 - 1400,1200 - 1300,69
P3,SB,60,Oct,26,"2,114,797",804,"1,860","1,357","1,410","1,888","2,746","3,975","7,387","21,858","60,898","165,538","404,727","719,391","545,780","145,348","24,061","4,293","1,060",416,62,34.1%,8.3%,0500 - 0600,0400 - 0500,69
P3,NB,60,Nov,26,"1,795,811",746,"3,011","4,603","7,906","15,227","22,150","29,058","34,737","51,622","77,818","151,100","265,946","537,842","437,015","125,504","22,542","7,155","1,459",370,60,33.1%,8.7%,1300 - 1400,1300 - 1400,69
P3,SB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3,NB,60,Dec,23,"1,578,136",752,"2,283","3,625","7,107","12,930","19,322","23,264","26,649","38,360","56,338","118,653","231,674","490,862","402,489","115,486","20,201","6,475","1,319",347,60,34.6%,9.1%,1300 - 1400,1300 - 1400,69
P3,SB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P30,NB,55,Oct,31,"97,101",0,2,5,34,47,46,129,227,545,"1,123","5,931","33,298","40,850","12,192","2,083",416,112,33,28,61,57.4%,15.3%,1500 - 1600,1500 - 1600,65
P30,SB,55,Oct,31,"97,101",0,0,14,34,23,38,74,263,720,"2,565","14,236","46,231","28,221","4,037",482,100,38,16,9,58,33.9%,4.8%,1600 - 1700,1500 - 1600,63
P30,NB,55,Nov,30,"83,532",0,0,1,11,23,15,69,257,659,"1,769","6,992","29,898","32,429","9,220","1,708",329,95,35,22,60,52.5%,13.7%,1500 - 1600,1400 - 1500,65
P30,SB,55,Nov,30,"82,134",0,0,0,5,17,34,57,267,702,"2,939","14,170","38,875","21,508","3,062",374,77,24,16,7,58,30.5%,4.3%,1400 - 1500,1300 - 1400,63
P30,NB,55,Dec,29,"78,372",0,0,0,18,25,23,79,238,565,"1,587","6,933","28,546","30,114","8,443","1,401",292,73,19,16,60,51.5%,13.1%,1400 - 1500,1400 - 1500,65
P30,SB,55,Dec,29,"78,011",0,0,0,11,22,40,109,266,855,"3,077","13,565","36,624","20,023","2,953",363,58,30,8,7,58,30.0%,4.4%,1400 - 1500,1400 - 1500,63
P33,EB,55,Oct,31,"168,759",0,27,39,49,33,51,89,361,"1,340","8,766","47,330","88,017","20,685","1,670",208,58,18,4,14,56,13.4%,1.2%,1600 - 1700,1400 - 1500,60
P33,WB,55,Oct,31,"163,404",0,1,2,9,52,48,107,255,"1,060","5,734","37,387","87,645","27,314","3,281",379,77,29,11,13,57,19.0%,2.3%,1500 - 1600,1600 - 1700,61
P33,EB,55,Nov,29,"134,110",0,93,170,116,41,47,176,396,"1,280","8,660","41,662","65,927","14,120","1,199",159,40,12,6,6,56,11.6%,1.1%,1500 - 1600,1500 - 1600,60
P33,WB,55,Nov,30,"135,593",0,1,0,13,33,61,176,591,"1,358","5,945","33,464","70,365","20,573","2,569",344,62,21,6,11,57,17.4%,2.2%,1300 - 1400,1300 - 1400,61
P33,EB,55,Dec,27,"121,866",0,0,5,13,12,28,129,372,"1,182","8,622","39,648","58,712","11,992",952,151,31,10,5,2,56,10.8%,0.9%,1400 - 1500,1400 - 1500,59
P33,WB,55,Dec,27,"118,553",0,0,1,19,35,44,111,314,"1,056","5,299","30,084","61,117","17,933","2,177",267,60,22,6,8,57,17.3%,2.1%,1400 - 1500,1300 - 1400,61
P34,EB,60,Oct,31,"1,098,832",212,286,71,13,26,59,163,299,726,"3,992","38,276","266,690","491,207","230,722","53,475","9,528","2,241",615,231,63,27.0%,6.0%,1600 - 1700,1600 - 1700,68
P34,WB,60,Oct,31,"1,049,961",356,491,223,82,140,177,231,368,604,"1,301","6,109","84,463","453,323","367,603","105,130","22,119","4,978","1,696",567,65,47.8%,12.8%,1600 - 1700,1600 - 1700,70
P34,EB,60,Nov,29,"951,805",142,236,92,53,53,55,112,252,949,"5,714","41,979","249,068","410,054","192,861","40,447","7,461","1,560",506,211,62,25.5%,5.3%,1500 - 1600,1500 - 1600,68
P34,WB,60,Nov,29,"910,512",272,436,239,119,96,170,263,323,483,"1,154","7,408","82,896","401,004","305,061","86,684","18,132","4,014","1,242",516,65,45.7%,12.1%,1500 - 1600,1400 - 1500,69
P34,EB,60,Dec,31,"1,026,912",195,257,73,13,41,207,819,"1,329","2,317","7,311","48,094","271,482","437,318","205,927","41,649","7,677","1,546",502,155,62,25.1%,5.0%,1500 - 1600,1400 - 1500,67
P34,WB,60,Dec,31,"986,336",299,390,139,25,19,109,499,"1,005","1,471","2,418","9,792","90,637","443,498","320,268","92,524","17,611","3,967","1,212",453,65,44.2%,11.7%,1500 - 1600,1400 - 1500,69
P4,NB,60,Oct,31,"2,008,084",555,827,313,109,146,187,389,"1,148","5,768","35,960","188,478","493,158","707,513","462,356","97,544","11,124","1,730",553,226,62,28.6%,5.5%,1600 - 1700,1600 - 1700,68
P4,SB,60,Oct,31,"1,933,862",493,"1,107","1,958","9,532","24,726","33,527","36,033","30,876","25,771","31,628","96,157","331,342","666,662","481,960","135,519","21,683","3,547",975,366,60,33.3%,8.4%,1300 - 1400,1300 - 1400,69
P4,NB,60,Nov,29,"1,689,343",439,641,318,316,735,850,712,"1,309","7,286","48,612","206,104","438,606","571,121","337,623","65,369","7,535","1,240",360,167,61,24.4%,4.4%,1400 - 1500,1400 - 1500,67
P4,SB,60,Nov,29,"1,634,860",368,683,596,"2,452","10,479","15,661","16,082","15,404","19,768","40,677","119,779","316,141","564,033","386,807","105,609","16,705","2,663",687,266,61,31.4%,7.7%,1000 - 1100,1000 - 1100,68
P4,NB,60,Dec,31,"1,809,494",441,735,336,218,268,372,481,"1,231","7,061","45,870","206,691","463,977","621,513","376,908","73,110","8,348","1,305",435,194,61,25.4%,4.6%,1500 - 1600,1400 - 1500,67
P4,SB,60,Dec,31,"1,763,988",419,736,865,"4,211","17,431","24,036","24,168","22,221","22,703","36,949","108,887","321,086","609,471","430,807","117,889","18,314","2,799",715,281,61,32.4%,7.9%,1200 - 1300,1100 - 1200,68
P5,NB,60,Oct,30,"1,884,802",518,686,170,28,29,74,176,844,"7,836","54,815","233,070","463,239","572,003","384,177","133,063","27,546","4,845","1,196",487,62,29.3%,8.9%,1500 - 1600,1500 - 1600,68
P5,SB,60,Oct,27,"1,633,917",383,"1,150",684,636,680,"1,108","2,209","3,556","15,309","74,627","270,938","471,680","445,480","249,457","75,964","15,596","3,226",843,391,60,21.1%,5.9%,1700 - 1800,1700 - 1800,67
P5,NB,60,Nov,29,"1,676,560",422,543,113,27,22,56,146,"1,248","12,989","73,873","245,601","411,748","475,964","312,417","110,345","24,984","4,596","1,059",407,61,27.1%,8.4%,1400 - 1500,1400 - 1500,68
P5,SB,60,Nov,26,"1,438,481",376,783,519,706,968,"1,566","3,874","4,951","16,328","68,406","230,925","406,829","397,295","222,244","65,482","13,390","2,749",779,311,60,21.2%,5.7%,1500 - 1600,0500 - 0600,67
P5,NB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P5,SB,60,Dec,27,"1,496,751",449,890,"1,014","1,352","1,254","2,181","5,336","5,988","17,100","71,268","237,600","420,543","413,435","231,923","68,704","13,832","2,860",696,326,60,21.3%,5.8%,1200 - 1300,0500 - 0600,67
P6,NB,60,Oct,31,"1,864,080",35,486,928,"1,632","2,405","3,176","5,996","12,963","27,420","61,272","164,195","365,786","532,532","439,160","187,366","44,610","9,689","2,708","1,721",62,36.8%,13.2%,0400 - 0500,0400 - 0500,70
P6,SB,60,Oct,31,"1,871,929",29,"1,124","2,504","3,881","5,829","9,043","12,322","17,973","32,852","72,088","146,738","302,312","483,124","466,648","234,388","61,202","14,591","3,423","1,858",62,41.8%,16.9%,1200 - 1300,2000 - 2100,71
P6,NB,60,Nov,29,"1,591,817",3,308,"1,081","1,427","1,522","2,102","4,636","12,195","29,710","69,930","163,839","315,686","434,157","353,279","152,240","37,361","8,488","2,451","1,402",62,34.9%,12.7%,0400 - 0500,0400 - 0500,69
P6,SB,60,Nov,29,"1,601,454",1,441,"1,559","3,237","5,439","9,444","16,757","29,295","47,085","74,674","131,065","251,942","392,590","377,617","191,841","51,185","12,659","3,054","1,569",61,39.8%,16.3%,1200 - 1300,1900 - 2000,71
P6,NB,60,Dec,28,"1,554,422",6,683,"2,689","3,846","3,546","3,366","5,198","11,552","25,177","60,509","149,980","305,505","429,967","353,728","149,938","36,656","8,377","2,290","1,409",62,35.5%,12.8%,0400 - 0500,0400 - 0500,69
P6,SB,60,Dec,28,"1,562,830",4,726,"2,607","4,473","8,010","14,540","22,672","29,999","42,642","66,089","118,846","243,538","383,983","370,734","186,925","50,269","12,321","2,967","1,485",61,40.0%,16.3%,1200 - 1300,1200 - 1300,71
P7C,NB,70,Oct,31,"135,888",0,0,0,1,1,2,5,7,30,38,100,853,"12,993","24,807","27,968","47,360","16,331","3,837","1,555",74,50.8%,16.0%,1500 - 1600,1500 - 1600,80
P7C,SB,70,Oct,31,"132,749",0,0,0,1,3,1,4,16,36,51,164,"1,405","18,219","24,086","38,096","37,800","10,030","2,187",650,73,38.2%,9.7%,1400 - 1500,1400 - 1500,79
P7C,NB,70,Nov,30,"111,832",0,0,0,1,1,8,13,39,79,193,274,"1,063","11,051","21,335","22,576","38,278","12,840","2,935","1,146",74,49.4%,15.1%,1400 - 1500,1400 - 1500,80
P7C,SB,70,Nov,30,"110,273",0,0,0,0,1,10,15,22,29,85,274,"1,446","16,169","20,868","31,450","30,499","7,426","1,530",449,72,36.2%,8.5%,1200 - 1300,1200 - 1300,79
P7C,NB,70,Dec,27,"92,003",0,0,1,0,3,6,26,60,128,282,529,"1,474","10,421","18,313","19,489","29,467","9,200","1,936",668,73,44.9%,12.8%,1400 - 1500,1400 - 1500,80
P7C,SB,70,Dec,28,"91,906",0,0,0,2,5,8,9,42,89,180,524,"2,021","15,099","17,877","26,066","23,488","5,284",953,259,71,32.6%,7.1%,1200 - 1300,1300 - 1400,78
P8,NB,70,Oct,31,"812,339",104,154,50,13,1,8,8,16,49,216,"1,194","12,650","106,841","136,416","227,893","240,146","71,136","13,520","1,924",73,40.2%,10.7%,1600 - 1700,1600 - 1700,79
P8,SB,70,Oct,31,"815,118",177,158,60,20,8,9,38,141,800,"3,680","15,317","54,571","124,362","150,878","251,652","175,122","32,259","5,053",813,70,26.2%,4.7%,1500 - 1600,1600 - 1700,78
P8,NB,70,Nov,29,"682,399",98,117,28,14,5,4,11,24,59,286,"1,374","13,166","95,531","117,791","188,424","192,842","58,206","12,648","1,771",73,38.9%,10.6%,1500 - 1600,1500 - 1600,79
P8,SB,70,Nov,29,"681,249",139,98,27,17,3,7,23,228,"1,169","4,610","17,006","52,571","108,777","127,188","202,245","137,442","25,121","3,959",619,70,24.5%,4.4%,1500 - 1600,1400 - 1500,77
P8,NB,70,Dec,31,"730,362",97,116,35,15,5,1,10,21,67,220,"1,240","12,967","98,609","124,603","199,395","211,473","65,635","13,890","1,963",73,40.1%,11.2%,1500 - 1600,1500 - 1600,79
P8,SB,70,Dec,31,"731,752",105,92,34,13,2,12,54,319,"1,619","6,616","21,531","57,966","107,235","132,203","217,765","152,262","28,618","4,624",682,70,25.4%,4.6%,1500 - 1600,1300 - 1400,77
P9,NB,70,Oct,31,"121,265",0,0,0,1,0,3,9,14,56,250,"1,392","8,009","29,337","25,690","32,082","18,404","4,479","1,000",539,69,20.1%,5.0%,1700 - 1800,1700 - 1800,77
P9,SB,70,Oct,31,"124,003",0,0,0,0,0,3,7,19,54,214,"1,210","5,960","21,863","27,004","35,681","24,313","6,079","1,170",426,70,25.8%,6.2%,1500 - 1600,1500 - 1600,78
P9,NB,70,Nov,29,"104,542",0,0,0,2,6,7,15,16,82,285,"1,494","7,756","26,286","22,343","27,191","14,690","3,250",748,371,69,18.2%,4.2%,0700 - 0800,1500 - 1600,76
P9,SB,70,Nov,30,"110,491",0,0,0,1,1,10,7,15,62,235,"1,335","6,433","20,840","24,569","30,721","20,342","4,694",892,334,70,23.8%,5.4%,1500 - 1600,1500 - 1600,77
P9,NB,70,Dec,30,"107,595",0,0,0,0,1,2,40,121,299,579,"1,961","8,607","26,959","23,442","27,229","14,233","3,101",695,326,68,17.1%,3.8%,1500 - 1600,1500 - 1600,76
P9,SB,70,Dec,30,"110,562",0,0,1,1,3,6,30,77,163,467,"1,753","7,120","21,312","24,682","30,366","19,115","4,351",850,265,69,22.2%,4.9%,1500 - 1600,1500 - 1600,77
